Freg_ID,Freg_Desc,Minutos,NUTS1,NUTS2,NUTS3,Concelho
420602,Ponta Garça,21.15,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,Vila Franca do Campo
420603,Ribeira das Tainhas,17.46,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,Vila Franca do Campo
420606,Ribeira Seca,16.27,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,Vila Franca do Campo
420604,Vila Franca do Campo (São Miguel),14.97,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,Vila Franca do Campo
420605,Vila Franca do Campo (São Pedro),15.21,Região Autónoma dos Açores,Região Autónoma dos Açores,Região Autónoma dos Açores,Vila Franca do Campo
310101,Arco da Calheta,17.17,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310102,Calheta,16.07,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310103,Estreito da Calheta,15.32,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310104,Fajã da Ovelha,19.26,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310105,Jardim do Mar,19.73,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310106,Paul do Mar,21.76,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310107,Ponta do Pargo,23.65,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310108,Prazeres,13.83,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Calheta (R.A.M.)
310201,Câmara de Lobos,18.25,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Câmara de Lobos
310202,Curral das Freiras,29.45,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Câmara de Lobos
310203,Estreito de Câmara de Lobos,22.19,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Câmara de Lobos
310205,Jardim da Serra,27.78,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Câmara de Lobos
310204,Quinta Grande,23.17,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Câmara de Lobos
310303,Funchal (Santa Luzia),14.78,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310304,Funchal (Santa Maria Maior),17.1,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310308,Funchal (São Pedro),14.75,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310310,Funchal (Sé),13.77,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310301,Imaculado Coração de Maria,16.16,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310302,Monte,18.91,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310305,Santo António,17.87,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310306,São Gonçalo,19.25,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310307,São Martinho,15.34,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310309,São Roque,17.01,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Funchal
310401,Água de Pena,17.84,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Machico
310402,Caniçal,18.26,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Machico
310403,Machico,18.46,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Machico
310404,Porto da Cruz,22.06,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Machico
310405,Santo António da Serra,21.79,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Machico
310501,Canhas,18.7,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Ponta do Sol
310502,Madalena do Mar,18.12,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Ponta do Sol
310503,Ponta do Sol,16.98,Região Autónoma da Madeira,Região Autónoma da Madeira,Região Autónoma da Madeira,Ponta do Sol
