Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord,XCoord
Composição agregado,"2 adultos, 1 c/ 65+ anos",EL,Greece,2024,23.8,7,9,Fim,879,23.8
Composição agregado,"2 adultos, 1 c/ 65+ anos",ES,Spain,2024,19.2,7,9,Inicio,877,25.8
Composição agregado,"2 adultos, 1 c/ 65+ anos",ES,Spain,2024,19.2,7,9,Fim,879,19.2
Composição agregado,"2 adultos, 1 c/ 65+ anos",FI,Finland,2024,4.5,7,9,Inicio,877,16.8
Composição agregado,"2 adultos, 1 c/ 65+ anos",FI,Finland,2024,4.5,7,9,Fim,879,4.5
Composição agregado,"2 adultos, 1 c/ 65+ anos",FR,France,2024,11.3,7,9,Inicio,877,20.5
Composição agregado,"2 adultos, 1 c/ 65+ anos",FR,France,2024,11.3,7,9,Fim,879,11.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",HR,Croatia,2024,37.6,7,9,Inicio,877,21.7
Composição agregado,"2 adultos, 1 c/ 65+ anos",HR,Croatia,2024,37.6,7,9,Fim,879,37.6
Composição agregado,"2 adultos, 1 c/ 65+ anos",HU,Hungary,2024,29.3,7,9,Inicio,877,20.2
Composição agregado,"2 adultos, 1 c/ 65+ anos",HU,Hungary,2024,29.3,7,9,Fim,879,29.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",IE,Ireland,2024,17.3,7,9,Inicio,877,17.1
Composição agregado,"2 adultos, 1 c/ 65+ anos",IE,Ireland,2024,17.3,7,9,Fim,879,17.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",IT,Italy,2024,19.2,7,9,Inicio,877,23.1
Composição agregado,"2 adultos, 1 c/ 65+ anos",IT,Italy,2024,19.2,7,9,Fim,879,19.2
Composição agregado,"2 adultos, 1 c/ 65+ anos",LT,Lithuania,2024,23.4,7,9,Inicio,877,25.8
Composição agregado,"2 adultos, 1 c/ 65+ anos",LT,Lithuania,2024,23.4,7,9,Fim,879,23.4
Composição agregado,"2 adultos, 1 c/ 65+ anos",LU,Luxembourg,2024,7.6,7,9,Inicio,877,20
Composição agregado,"2 adultos, 1 c/ 65+ anos",LU,Luxembourg,2024,7.6,7,9,Fim,879,7.6
Composição agregado,"2 adultos, 1 c/ 65+ anos",LV,Latvia,2024,32.1,7,9,Inicio,877,24.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",LV,Latvia,2024,32.1,7,9,Fim,879,32.1
Composição agregado,"2 adultos, 1 c/ 65+ anos",MT,Malta,2024,38.2,7,9,Inicio,877,19.7
Composição agregado,"2 adultos, 1 c/ 65+ anos",MT,Malta,2024,38.2,7,9,Fim,879,38.2
Composição agregado,"2 adultos, 1 c/ 65+ anos",NL,Netherlands,2024,14.2,7,9,Inicio,877,15.4
Composição agregado,"2 adultos, 1 c/ 65+ anos",NL,Netherlands,2024,14.2,7,9,Fim,879,14.2
Composição agregado,"2 adultos, 1 c/ 65+ anos",NO,Norway,2024,5,7,9,Inicio,877,15.7
Composição agregado,"2 adultos, 1 c/ 65+ anos",NO,Norway,2024,5,7,9,Fim,879,5
Composição agregado,"2 adultos, 1 c/ 65+ anos",PL,Poland,2024,11.8,7,9,Inicio,877,16
Composição agregado,"2 adultos, 1 c/ 65+ anos",PL,Poland,2024,11.8,7,9,Fim,879,11.8
Composição agregado,"2 adultos, 1 c/ 65+ anos",PT,Portugal,2024,22.5,7,9,Inicio,877,19.7
Composição agregado,"2 adultos, 1 c/ 65+ anos",PT,Portugal,2024,22.5,7,9,Fim,879,22.5
Composição agregado,"2 adultos, 1 c/ 65+ anos",RO,Romania,2024,24.1,7,9,Inicio,877,27.9
Composição agregado,"2 adultos, 1 c/ 65+ anos",RO,Romania,2024,24.1,7,9,Fim,879,24.1
Composição agregado,"2 adultos, 1 c/ 65+ anos",RS,Serbia,2024,27.6,7,9,Inicio,877,24.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",RS,Serbia,2024,27.6,7,9,Fim,879,27.6
Composição agregado,"2 adultos, 1 c/ 65+ anos",SE,Sweden,2024,6.5,7,9,Inicio,877,17.5
Composição agregado,"2 adultos, 1 c/ 65+ anos",SE,Sweden,2024,6.5,7,9,Fim,879,6.5
Composição agregado,"2 adultos, 1 c/ 65+ anos",SI,Slovenia,2024,16.1,7,9,Inicio,877,14.4
Composição agregado,"2 adultos, 1 c/ 65+ anos",SI,Slovenia,2024,16.1,7,9,Fim,879,16.1
Composição agregado,"2 adultos, 1 c/ 65+ anos",SK,Slovakia,2024,12.9,7,9,Inicio,877,18.3
Composição agregado,"2 adultos, 1 c/ 65+ anos",SK,Slovakia,2024,12.9,7,9,Fim,879,12.9
Composição agregado,"2 adultos, 1 c/ 65+ anos",TR,Türkiye,2024,34,7,9,Inicio,877,30.4
Composição agregado,"2 adultos, 1 c/ 65+ anos",TR,Türkiye,2024,34,7,9,Fim,879,34
Composição agregado,2+ adultos c/ crianças,AT,Austria,2024,15.9,7,15,Inicio,859,16.9
Composição agregado,2+ adultos c/ crianças,AT,Austria,2024,15.9,7,15,Fim,861,15.9
Composição agregado,2+ adultos c/ crianças,BE,Belgium,2024,14.5,7,15,Inicio,859,18.2
Composição agregado,2+ adultos c/ crianças,BE,Belgium,2024,14.5,7,15,Fim,861,14.5
Composição agregado,2+ adultos c/ crianças,BG,Bulgaria,2024,28.8,7,15,Inicio,859,30.3
Composição agregado,2+ adultos c/ crianças,BG,Bulgaria,2024,28.8,7,15,Fim,861,28.8
Composição agregado,2+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,15,Inicio,859,17.1
Composição agregado,2+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,15,Fim,861,11.6
Composição agregado,2+ adultos c/ crianças,CZ,Czechia,2024,10.2,7,15,Inicio,859,11.3
Composição agregado,2+ adultos c/ crianças,CZ,Czechia,2024,10.2,7,15,Fim,861,10.2
Composição agregado,2+ adultos c/ crianças,DE,Germany,2024,16.9,7,15,Inicio,859,21.1
Composição agregado,2+ adultos c/ crianças,DE,Germany,2024,16.9,7,15,Fim,861,16.9
Composição agregado,2+ adultos c/ crianças,DK,Denmark,2024,9.4,7,15,Inicio,859,18
Composição agregado,2+ adultos c/ crianças,DK,Denmark,2024,9.4,7,15,Fim,861,9.4
Composição agregado,2+ adultos c/ crianças,EE,Estonia,2024,12.5,7,15,Inicio,859,22.2
Composição agregado,2+ adultos c/ crianças,EE,Estonia,2024,12.5,7,15,Fim,861,12.5
Composição agregado,2+ adultos c/ crianças,EL,Greece,2024,27.5,7,15,Inicio,859,26.9
Composição agregado,2+ adultos c/ crianças,EL,Greece,2024,27.5,7,15,Fim,861,27.5
Composição agregado,2+ adultos c/ crianças,ES,Spain,2024,28.8,7,15,Inicio,859,25.8
Composição agregado,2+ adultos c/ crianças,ES,Spain,2024,28.8,7,15,Fim,861,28.8
Composição agregado,2+ adultos c/ crianças,FI,Finland,2024,10.9,7,15,Inicio,859,16.8
Composição agregado,2+ adultos c/ crianças,FI,Finland,2024,10.9,7,15,Fim,861,10.9
Composição agregado,2+ adultos c/ crianças,FR,France,2024,18.7,7,15,Inicio,859,20.5
Composição agregado,2+ adultos c/ crianças,FR,France,2024,18.7,7,15,Fim,861,18.7
Composição agregado,2+ adultos c/ crianças,HR,Croatia,2024,16,7,15,Inicio,859,21.7
Composição agregado,2+ adultos c/ crianças,HR,Croatia,2024,16,7,15,Fim,861,16
Composição agregado,2+ adultos c/ crianças,HU,Hungary,2024,16.9,7,15,Inicio,859,20.2
Composição agregado,2+ adultos c/ crianças,HU,Hungary,2024,16.9,7,15,Fim,861,16.9
Composição agregado,2+ adultos c/ crianças,IE,Ireland,2024,14.6,7,15,Inicio,859,17.1
Composição agregado,2+ adultos c/ crianças,IE,Ireland,2024,14.6,7,15,Fim,861,14.6
Composição agregado,2+ adultos c/ crianças,IT,Italy,2024,23.3,7,15,Inicio,859,23.1
Composição agregado,2+ adultos c/ crianças,IT,Italy,2024,23.3,7,15,Fim,861,23.3
Composição agregado,2+ adultos c/ crianças,LT,Lithuania,2024,14.9,7,15,Inicio,859,25.8
Composição agregado,2+ adultos c/ crianças,LT,Lithuania,2024,14.9,7,15,Fim,861,14.9
Composição agregado,2+ adultos c/ crianças,LU,Luxembourg,2024,24.2,7,15,Inicio,859,20
Composição agregado,2+ adultos c/ crianças,LU,Luxembourg,2024,24.2,7,15,Fim,861,24.2
Composição agregado,2+ adultos c/ crianças,LV,Latvia,2024,14.7,7,15,Inicio,859,24.3
Composição agregado,2+ adultos c/ crianças,LV,Latvia,2024,14.7,7,15,Fim,861,14.7
Composição agregado,2+ adultos c/ crianças,MT,Malta,2024,17.7,7,15,Inicio,859,19.7
Composição agregado,2+ adultos c/ crianças,MT,Malta,2024,17.7,7,15,Fim,861,17.7
Composição agregado,2+ adultos c/ crianças,NL,Netherlands,2024,9.9,7,15,Inicio,859,15.4
Composição agregado,2+ adultos c/ crianças,NL,Netherlands,2024,9.9,7,15,Fim,861,9.9
Composição agregado,2+ adultos c/ crianças,NO,Norway,2024,8.9,7,15,Inicio,859,15.7
Composição agregado,2+ adultos c/ crianças,NO,Norway,2024,8.9,7,15,Fim,861,8.9
Composição agregado,2+ adultos c/ crianças,PL,Poland,2024,14.6,7,15,Inicio,859,16
Composição agregado,2+ adultos c/ crianças,PL,Poland,2024,14.6,7,15,Fim,861,14.6
Composição agregado,2+ adultos c/ crianças,PT,Portugal,2024,16.7,7,15,Inicio,859,19.7
Composição agregado,2+ adultos c/ crianças,PT,Portugal,2024,16.7,7,15,Fim,861,16.7
Composição agregado,2+ adultos c/ crianças,RO,Romania,2024,30.1,7,15,Inicio,859,27.9
Composição agregado,2+ adultos c/ crianças,RO,Romania,2024,30.1,7,15,Fim,861,30.1
Composição agregado,2+ adultos c/ crianças,RS,Serbia,2024,20.4,7,15,Inicio,859,24.3
Composição agregado,2+ adultos c/ crianças,RS,Serbia,2024,20.4,7,15,Fim,861,20.4
Composição agregado,2+ adultos c/ crianças,SE,Sweden,2024,15,7,15,Inicio,859,17.5
Composição agregado,2+ adultos c/ crianças,SE,Sweden,2024,15,7,15,Fim,861,15
Composição agregado,2+ adultos c/ crianças,SI,Slovenia,2024,8.4,7,15,Inicio,859,14.4
Composição agregado,2+ adultos c/ crianças,SI,Slovenia,2024,8.4,7,15,Fim,861,8.4
Composição agregado,2+ adultos c/ crianças,SK,Slovakia,2024,19.9,7,15,Inicio,859,18.3
Composição agregado,2+ adultos c/ crianças,SK,Slovakia,2024,19.9,7,15,Fim,861,19.9
Composição agregado,2+ adultos c/ crianças,TR,Türkiye,2024,33,7,15,Inicio,859,30.4
Composição agregado,2+ adultos c/ crianças,TR,Türkiye,2024,33,7,15,Fim,861,33
Composição agregado,2+ adultos s/ crianças,AT,Austria,2024,9.5,7,18,Inicio,850,16.9
Composição agregado,2+ adultos s/ crianças,AT,Austria,2024,9.5,7,18,Fim,852,9.5
Composição agregado,2+ adultos s/ crianças,BE,Belgium,2024,13.5,7,18,Inicio,850,18.2
Composição agregado,2+ adultos s/ crianças,BE,Belgium,2024,13.5,7,18,Fim,852,13.5
Composição agregado,2+ adultos s/ crianças,BG,Bulgaria,2024,22,7,18,Inicio,850,30.3
Composição agregado,2+ adultos s/ crianças,BG,Bulgaria,2024,22,7,18,Fim,852,22
Composição agregado,2+ adultos s/ crianças,CY,Cyprus,2024,19.1,7,18,Inicio,850,17.1
Composição agregado,2+ adultos s/ crianças,CY,Cyprus,2024,19.1,7,18,Fim,852,19.1
Composição agregado,2+ adultos s/ crianças,CZ,Czechia,2024,4.8,7,18,Inicio,850,11.3
Composição agregado,2+ adultos s/ crianças,CZ,Czechia,2024,4.8,7,18,Fim,852,4.8
Composição agregado,2+ adultos s/ crianças,DE,Germany,2024,14.3,7,18,Inicio,850,21.1
Composição agregado,2+ adultos s/ crianças,DE,Germany,2024,14.3,7,18,Fim,852,14.3
Composição agregado,2+ adultos s/ crianças,DK,Denmark,2024,11.5,7,18,Inicio,850,18
Composição agregado,2+ adultos s/ crianças,DK,Denmark,2024,11.5,7,18,Fim,852,11.5
Composição agregado,2+ adultos s/ crianças,EE,Estonia,2024,14,7,18,Inicio,850,22.2
Composição agregado,2+ adultos s/ crianças,EE,Estonia,2024,14,7,18,Fim,852,14
Composição agregado,2+ adultos s/ crianças,EL,Greece,2024,22.1,7,18,Inicio,850,26.9
Composição agregado,2+ adultos s/ crianças,EL,Greece,2024,22.1,7,18,Fim,852,22.1
Composição agregado,2+ adultos s/ crianças,ES,Spain,2024,18.3,7,18,Inicio,850,25.8
Composição agregado,2+ adultos s/ crianças,ES,Spain,2024,18.3,7,18,Fim,852,18.3
Composição agregado,2+ adultos s/ crianças,FI,Finland,2024,7.5,7,18,Inicio,850,16.8
Composição agregado,2+ adultos s/ crianças,FI,Finland,2024,7.5,7,18,Fim,852,7.5
Composição agregado,2+ adultos s/ crianças,FR,France,2024,12,7,18,Inicio,850,20.5
Composição agregado,2+ adultos s/ crianças,FR,France,2024,12,7,18,Fim,852,12
Composição agregado,2+ adultos s/ crianças,HR,Croatia,2024,20.1,7,18,Inicio,850,21.7
Composição agregado,2+ adultos s/ crianças,HR,Croatia,2024,20.1,7,18,Fim,852,20.1
Composição agregado,2+ adultos s/ crianças,HU,Hungary,2024,18.2,7,18,Inicio,850,20.2
Composição agregado,2+ adultos s/ crianças,HU,Hungary,2024,18.2,7,18,Fim,852,18.2
Composição agregado,2+ adultos s/ crianças,IE,Ireland,2024,10.1,7,18,Inicio,850,17.1
Composição agregado,2+ adultos s/ crianças,IE,Ireland,2024,10.1,7,18,Fim,852,10.1
Composição agregado,2+ adultos s/ crianças,IT,Italy,2024,17.7,7,18,Inicio,850,23.1
Composição agregado,2+ adultos s/ crianças,IT,Italy,2024,17.7,7,18,Fim,852,17.7
Composição agregado,2+ adultos s/ crianças,LT,Lithuania,2024,17.4,7,18,Inicio,850,25.8
Composição agregado,2+ adultos s/ crianças,LT,Lithuania,2024,17.4,7,18,Fim,852,17.4
Composição agregado,2+ adultos s/ crianças,LU,Luxembourg,2024,10.2,7,18,Inicio,850,20
Composição agregado,2+ adultos s/ crianças,LU,Luxembourg,2024,10.2,7,18,Fim,852,10.2
Composição agregado,2+ adultos s/ crianças,LV,Latvia,2024,22.8,7,18,Inicio,850,24.3
Composição agregado,2+ adultos s/ crianças,LV,Latvia,2024,22.8,7,18,Fim,852,22.8
Composição agregado,2+ adultos s/ crianças,MT,Malta,2024,14,7,18,Inicio,850,19.7
Composição agregado,2+ adultos s/ crianças,MT,Malta,2024,14,7,18,Fim,852,14
Composição agregado,2+ adultos s/ crianças,NL,Netherlands,2024,10.7,7,18,Inicio,850,15.4
Composição agregado,2+ adultos s/ crianças,NL,Netherlands,2024,10.7,7,18,Fim,852,10.7
Composição agregado,2+ adultos s/ crianças,NO,Norway,2024,7.2,7,18,Inicio,850,15.7
Composição agregado,2+ adultos s/ crianças,NO,Norway,2024,7.2,7,18,Fim,852,7.2
Composição agregado,2+ adultos s/ crianças,PL,Poland,2024,12.6,7,18,Inicio,850,16
Composição agregado,2+ adultos s/ crianças,PL,Poland,2024,12.6,7,18,Fim,852,12.6
Composição agregado,2+ adultos s/ crianças,PT,Portugal,2024,17.5,7,18,Inicio,850,19.7
Composição agregado,2+ adultos s/ crianças,PT,Portugal,2024,17.5,7,18,Fim,852,17.5
Composição agregado,2+ adultos s/ crianças,RO,Romania,2024,20.1,7,18,Inicio,850,27.9
Composição agregado,2+ adultos s/ crianças,RO,Romania,2024,20.1,7,18,Fim,852,20.1
Composição agregado,2+ adultos s/ crianças,RS,Serbia,2024,22.8,7,18,Inicio,850,24.3
Composição agregado,2+ adultos s/ crianças,RS,Serbia,2024,22.8,7,18,Fim,852,22.8
Composição agregado,2+ adultos s/ crianças,SE,Sweden,2024,9.5,7,18,Inicio,850,17.5
Composição agregado,2+ adultos s/ crianças,SE,Sweden,2024,9.5,7,18,Fim,852,9.5
Composição agregado,2+ adultos s/ crianças,SI,Slovenia,2024,11.8,7,18,Inicio,850,14.4
Composição agregado,2+ adultos s/ crianças,SI,Slovenia,2024,11.8,7,18,Fim,852,11.8
Composição agregado,2+ adultos s/ crianças,SK,Slovakia,2024,14.2,7,18,Inicio,850,18.3
Composição agregado,2+ adultos s/ crianças,SK,Slovakia,2024,14.2,7,18,Fim,852,14.2
Composição agregado,2+ adultos s/ crianças,TR,Türkiye,2024,22.1,7,18,Inicio,850,30.4
Composição agregado,2+ adultos s/ crianças,TR,Türkiye,2024,22.1,7,18,Fim,852,22.1
Composição agregado,3+ adultos,AT,Austria,2024,5.1,7,3,Inicio,895,16.9
Composição agregado,3+ adultos,AT,Austria,2024,5.1,7,3,Fim,897,5.1
Composição agregado,3+ adultos,BE,Belgium,2024,13.1,7,3,Inicio,895,18.2
Composição agregado,3+ adultos,BE,Belgium,2024,13.1,7,3,Fim,897,13.1
Composição agregado,3+ adultos,BG,Bulgaria,2024,17.2,7,3,Inicio,895,30.3
Composição agregado,3+ adultos,BG,Bulgaria,2024,17.2,7,3,Fim,897,17.2
Composição agregado,3+ adultos,CY,Cyprus,2024,11,7,3,Inicio,895,17.1
Composição agregado,3+ adultos,CY,Cyprus,2024,11,7,3,Fim,897,11
Composição agregado,3+ adultos,CZ,Czechia,2024,4.4,7,3,Inicio,895,11.3
Composição agregado,3+ adultos,CZ,Czechia,2024,4.4,7,3,Fim,897,4.4
Composição agregado,3+ adultos,DE,Germany,2024,11.4,7,3,Inicio,895,21.1
Composição agregado,3+ adultos,DE,Germany,2024,11.4,7,3,Fim,897,11.4
Composição agregado,3+ adultos,DK,Denmark,2024,18.6,7,3,Inicio,895,18
Composição agregado,3+ adultos,DK,Denmark,2024,18.6,7,3,Fim,897,18.6
Composição agregado,3+ adultos,EE,Estonia,2024,11.3,7,3,Inicio,895,22.2
Composição agregado,3+ adultos,EE,Estonia,2024,11.3,7,3,Fim,897,11.3
Composição agregado,3+ adultos,EL,Greece,2024,20.6,7,3,Inicio,895,26.9
Composição agregado,3+ adultos,EL,Greece,2024,20.6,7,3,Fim,897,20.6
Composição agregado,3+ adultos,ES,Spain,2024,16.8,7,3,Inicio,895,25.8
Composição agregado,3+ adultos,ES,Spain,2024,16.8,7,3,Fim,897,16.8
Composição agregado,3+ adultos,FI,Finland,2024,8,7,3,Inicio,895,16.8
Composição agregado,3+ adultos,FI,Finland,2024,8,7,3,Fim,897,8
Composição agregado,3+ adultos,FR,France,2024,12.7,7,3,Inicio,895,20.5
Composição agregado,3+ adultos,FR,France,2024,12.7,7,3,Fim,897,12.7
Composição agregado,3+ adultos,HR,Croatia,2024,11.4,7,3,Inicio,895,21.7
Composição agregado,3+ adultos,HR,Croatia,2024,11.4,7,3,Fim,897,11.4
Composição agregado,3+ adultos,HU,Hungary,2024,10.4,7,3,Inicio,895,20.2
Composição agregado,3+ adultos,HU,Hungary,2024,10.4,7,3,Fim,897,10.4
Composição agregado,3+ adultos,IE,Ireland,2024,7.1,7,3,Inicio,895,17.1
Composição agregado,3+ adultos,IE,Ireland,2024,7.1,7,3,Fim,897,7.1
Composição agregado,3+ adultos,IT,Italy,2024,16.2,7,3,Inicio,895,23.1
Composição agregado,3+ adultos,IT,Italy,2024,16.2,7,3,Fim,897,16.2
Composição agregado,3+ adultos,LT,Lithuania,2024,12.4,7,3,Inicio,895,25.8
Composição agregado,3+ adultos,LT,Lithuania,2024,12.4,7,3,Fim,897,12.4
Composição agregado,3+ adultos,LU,Luxembourg,2024,15.1,7,3,Inicio,895,20
Composição agregado,3+ adultos,LU,Luxembourg,2024,15.1,7,3,Fim,897,15.1
Composição agregado,3+ adultos,LV,Latvia,2024,17.5,7,3,Inicio,895,24.3
Composição agregado,3+ adultos,LV,Latvia,2024,17.5,7,3,Fim,897,17.5
Composição agregado,3+ adultos,MT,Malta,2024,8.3,7,3,Inicio,895,19.7
Composição agregado,3+ adultos,MT,Malta,2024,8.3,7,3,Fim,897,8.3
Composição agregado,3+ adultos,NL,Netherlands,2024,8.9,7,3,Inicio,895,15.4
Composição agregado,3+ adultos,NL,Netherlands,2024,8.9,7,3,Fim,897,8.9
Composição agregado,3+ adultos,NO,Norway,2024,5.1,7,3,Inicio,895,15.7
Composição agregado,3+ adultos,NO,Norway,2024,5.1,7,3,Fim,897,5.1
Composição agregado,3+ adultos,PL,Poland,2024,13.2,7,3,Inicio,895,16
Composição agregado,3+ adultos,PL,Poland,2024,13.2,7,3,Fim,897,13.2
Composição agregado,3+ adultos,PT,Portugal,2024,13.7,7,3,Inicio,895,19.7
Composição agregado,3+ adultos,PT,Portugal,2024,13.7,7,3,Fim,897,13.7
Composição agregado,3+ adultos,RO,Romania,2024,17.6,7,3,Inicio,895,27.9
Composição agregado,3+ adultos,RO,Romania,2024,17.6,7,3,Fim,897,17.6
Composição agregado,3+ adultos,RS,Serbia,2024,17.1,7,3,Inicio,895,24.3
Composição agregado,3+ adultos,RS,Serbia,2024,17.1,7,3,Fim,897,17.1
Composição agregado,3+ adultos,SE,Sweden,2024,14.1,7,3,Inicio,895,17.5
Composição agregado,3+ adultos,SE,Sweden,2024,14.1,7,3,Fim,897,14.1
Composição agregado,3+ adultos,SI,Slovenia,2024,6.6,7,3,Inicio,895,14.4
Composição agregado,3+ adultos,SI,Slovenia,2024,6.6,7,3,Fim,897,6.6
Composição agregado,3+ adultos,SK,Slovakia,2024,14.9,7,3,Inicio,895,18.3
Composição agregado,3+ adultos,SK,Slovakia,2024,14.9,7,3,Fim,897,14.9
Composição agregado,3+ adultos,TR,Türkiye,2024,17.8,7,3,Inicio,895,30.4
Composição agregado,3+ adultos,TR,Türkiye,2024,17.8,7,3,Fim,897,17.8
Composição agregado,3+ adultos c/ crianças,AT,Austria,2024,20.8,7,16,Inicio,856,16.9
Composição agregado,3+ adultos c/ crianças,AT,Austria,2024,20.8,7,16,Fim,858,20.8
Composição agregado,3+ adultos c/ crianças,BE,Belgium,2024,15.5,7,16,Inicio,856,18.2
Composição agregado,3+ adultos c/ crianças,BE,Belgium,2024,15.5,7,16,Fim,858,15.5
Composição agregado,3+ adultos c/ crianças,BG,Bulgaria,2024,30.1,7,16,Inicio,856,30.3
Composição agregado,3+ adultos c/ crianças,BG,Bulgaria,2024,30.1,7,16,Fim,858,30.1
Composição agregado,3+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,16,Inicio,856,17.1
Composição agregado,3+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,16,Fim,858,11.6
Composição agregado,3+ adultos c/ crianças,CZ,Czechia,2024,12,7,16,Inicio,856,11.3
Composição agregado,3+ adultos c/ crianças,CZ,Czechia,2024,12,7,16,Fim,858,12
Composição agregado,3+ adultos c/ crianças,DE,Germany,2024,14.2,7,16,Inicio,856,21.1
Composição agregado,3+ adultos c/ crianças,DE,Germany,2024,14.2,7,16,Fim,858,14.2
Composição agregado,3+ adultos c/ crianças,DK,Denmark,2024,4.2,7,16,Inicio,856,18
Composição agregado,3+ adultos c/ crianças,DK,Denmark,2024,4.2,7,16,Fim,858,4.2
Composição agregado,3+ adultos c/ crianças,EE,Estonia,2024,13.2,7,16,Inicio,856,22.2
Composição agregado,3+ adultos c/ crianças,EE,Estonia,2024,13.2,7,16,Fim,858,13.2
Composição agregado,3+ adultos c/ crianças,EL,Greece,2024,28.9,7,16,Inicio,856,26.9
Composição agregado,3+ adultos c/ crianças,EL,Greece,2024,28.9,7,16,Fim,858,28.9
Composição agregado,3+ adultos c/ crianças,ES,Spain,2024,30.2,7,16,Inicio,856,25.8
Composição agregado,3+ adultos c/ crianças,ES,Spain,2024,30.2,7,16,Fim,858,30.2
Composição agregado,3+ adultos c/ crianças,FI,Finland,2024,11.2,7,16,Inicio,856,16.8
Composição agregado,3+ adultos c/ crianças,FI,Finland,2024,11.2,7,16,Fim,858,11.2
Composição agregado,3+ adultos c/ crianças,FR,France,2024,25.3,7,16,Inicio,856,20.5
Composição agregado,3+ adultos c/ crianças,FR,France,2024,25.3,7,16,Fim,858,25.3
Composição agregado,3+ adultos c/ crianças,HR,Croatia,2024,13.9,7,16,Inicio,856,21.7
Composição agregado,3+ adultos c/ crianças,HR,Croatia,2024,13.9,7,16,Fim,858,13.9
Composição agregado,3+ adultos c/ crianças,HU,Hungary,2024,22.3,7,16,Inicio,856,20.2
Composição agregado,3+ adultos c/ crianças,HU,Hungary,2024,22.3,7,16,Fim,858,22.3
Composição agregado,3+ adultos c/ crianças,IE,Ireland,2024,9.2,7,16,Inicio,856,17.1
Composição agregado,3+ adultos c/ crianças,IE,Ireland,2024,9.2,7,16,Fim,858,9.2
Composição agregado,3+ adultos c/ crianças,IT,Italy,2024,24.5,7,16,Inicio,856,23.1
