geo,Geopolitical entity (reporting),TIME_PERIOD,Exports of goods and services,Imports of goods and services,Cobertura,Pais,Ano,Trim
PT,Portugal,2023-Q4,31989.1,31127.4,102.7683,Portugal,2023,4
PT,Portugal,2024-Q1,32724.5,31034.1,105.4469,Portugal,2024,1
PT,Portugal,2024-Q2,33131.6,31739.4,104.3863,Portugal,2024,2
PT,Portugal,2024-Q3,33188.6,32320.2,102.6869,Portugal,2024,3
PT,Portugal,2024-Q4,33481.3,32418.5,103.2784,Portugal,2024,4
PT,Portugal,2025-Q1,33472.7,32964.5,101.5417,Portugal,2025,1
RO,Romania,1995-Q1,1609,1974.3,81.4972,Roménia,1995,1
RO,Romania,1995-Q2,1725.6,2097.5,82.2694,Roménia,1995,2
RO,Romania,1995-Q3,1924.8,2309.4,83.3463,Roménia,1995,3
RO,Romania,1995-Q4,2000,2323.6,86.0733,Roménia,1995,4
RO,Romania,1996-Q1,1828.3,2278.5,80.2414,Roménia,1996,1
RO,Romania,1996-Q2,1893.6,2365.2,80.0609,Roménia,1996,2
RO,Romania,1996-Q3,1914.5,2505.8,76.4027,Roménia,1996,3
RO,Romania,1996-Q4,2028.4,2761.9,73.4422,Roménia,1996,4
RO,Romania,1997-Q1,2078.3,2345.4,88.6118,Roménia,1997,1
RO,Romania,1997-Q2,2226.8,2663.6,83.6011,Roménia,1997,2
RO,Romania,1997-Q3,2399.2,2977.9,80.5668,Roménia,1997,3
RO,Romania,1997-Q4,2160.7,2976.3,72.5968,Roménia,1997,4
RO,Romania,1998-Q1,2225.6,2582.5,86.1801,Roménia,1998,1
RO,Romania,1998-Q2,2165.4,2927.4,73.9701,Roménia,1998,2
RO,Romania,1998-Q3,2132.1,3117,68.4023,Roménia,1998,3
RO,Romania,1998-Q4,2050.4,2807.7,73.0277,Roménia,1998,4
RO,Romania,1999-Q1,1932.6,2377,81.3042,Roménia,1999,1
RO,Romania,1999-Q2,2077.9,2536.5,81.92,Roménia,1999,2
RO,Romania,1999-Q3,2404.7,2652.4,90.6613,Roménia,1999,3
RO,Romania,1999-Q4,2510.9,2939.1,85.4309,Roménia,1999,4
RO,Romania,2000-Q1,1937.3,2314.7,83.6955,Roménia,2000,1
RO,Romania,2000-Q2,1965.3,2574.5,76.3372,Roménia,2000,2
RO,Romania,2000-Q3,2315.5,2898.4,79.8889,Roménia,2000,3
RO,Romania,2000-Q4,2486.5,3072,80.9408,Roménia,2000,4
RO,Romania,2001-Q1,2460.1,3368.7,73.0282,Roménia,2001,1
RO,Romania,2001-Q2,2543.3,3471.7,73.2581,Roménia,2001,2
RO,Romania,2001-Q3,2649,3250.9,81.4851,Roménia,2001,3
RO,Romania,2001-Q4,2337.4,3379.9,69.1559,Roménia,2001,4
RO,Romania,2002-Q1,2611.9,3422.6,76.3133,Roménia,2002,1
RO,Romania,2002-Q2,2848,3465.3,82.1862,Roménia,2002,2
RO,Romania,2002-Q3,2971.3,3816.7,77.85,Roménia,2002,3
RO,Romania,2002-Q4,3221.9,3735.5,86.2508,Roménia,2002,4
RO,Romania,2003-Q1,3091.5,3801.7,81.3189,Roménia,2003,1
RO,Romania,2003-Q2,2911.2,3968.5,73.3577,Roménia,2003,2
RO,Romania,2003-Q3,3204.7,4272,75.0164,Roménia,2003,3
RO,Romania,2003-Q4,3165.6,4273.6,74.0734,Roménia,2003,4
RO,Romania,2004-Q1,3495.5,4603,75.9396,Roménia,2004,1
RO,Romania,2004-Q2,3830.7,5078.4,75.4312,Roménia,2004,2
RO,Romania,2004-Q3,4023.1,5563.4,72.3137,Roménia,2004,3
RO,Romania,2004-Q4,4204.2,5831.2,72.0984,Roménia,2004,4
RO,Romania,2005-Q1,4480.9,6183.3,72.4678,Roménia,2005,1
RO,Romania,2005-Q2,4689.7,6710.4,69.887,Roménia,2005,2
RO,Romania,2005-Q3,5205.4,7156.1,72.7407,Roménia,2005,3
RO,Romania,2005-Q4,5071.3,7550,67.1695,Roménia,2005,4
RO,Romania,2006-Q1,5629.2,7932.3,70.9655,Roménia,2006,1
RO,Romania,2006-Q2,5940.7,8529.2,69.6513,Roménia,2006,2
RO,Romania,2006-Q3,6091,9194.1,66.249,Roménia,2006,3
RO,Romania,2006-Q4,6432.6,10259.3,62.7002,Roménia,2006,4
RO,Romania,2007-Q1,7636,11930.1,64.0062,Roménia,2007,1
RO,Romania,2007-Q2,7605.4,12029.3,63.224,Roménia,2007,2
RO,Romania,2007-Q3,7885.8,12282.9,64.2015,Roménia,2007,3
RO,Romania,2007-Q4,8393.4,13240,63.3943,Roménia,2007,4
RO,Romania,2008-Q1,9217.8,14258.8,64.6464,Roménia,2008,1
RO,Romania,2008-Q2,9988.4,15021.9,66.4923,Roménia,2008,2
RO,Romania,2008-Q3,10104.8,15331.1,65.9105,Roménia,2008,3
RO,Romania,2008-Q4,9058.6,12667.7,71.5094,Roménia,2008,4
RO,Romania,2009-Q1,7741.7,10018.3,77.2756,Roménia,2009,1
RO,Romania,2009-Q2,7890.6,9850.2,80.106,Roménia,2009,2
RO,Romania,2009-Q3,8421.1,10367.9,81.2228,Roménia,2009,3
RO,Romania,2009-Q4,8531.6,10393.3,82.0875,Roménia,2009,4
RO,Romania,2010-Q1,8826.8,11477.5,76.9052,Roménia,2010,1
RO,Romania,2010-Q2,10024.6,12584.9,79.6558,Roménia,2010,2
RO,Romania,2010-Q3,10546.1,12206.9,86.3946,Roménia,2010,3
RO,Romania,2010-Q4,11160.1,12878.6,86.6562,Roménia,2010,4
RO,Romania,2011-Q1,12097.3,13862.3,87.2676,Roménia,2011,1
RO,Romania,2011-Q2,11794.2,14397.8,81.9167,Roménia,2011,2
RO,Romania,2011-Q3,12339.3,14308.5,86.2376,Roménia,2011,3
RO,Romania,2011-Q4,12568.9,14284.3,87.991,Roménia,2011,4
RO,Romania,2012-Q1,12352.8,14283.6,86.4824,Roménia,2012,1
RO,Romania,2012-Q2,12373.6,14645.4,84.488,Roménia,2012,2
RO,Romania,2012-Q3,12208.8,14031.2,87.0118,Roménia,2012,3
RO,Romania,2012-Q4,12805.3,14008.4,91.4116,Roménia,2012,4
RO,Romania,2013-Q1,13589.2,14143.4,96.0816,Roménia,2013,1
RO,Romania,2013-Q2,14244.8,14469.2,98.4491,Roménia,2013,2
RO,Romania,2013-Q3,14613.7,15042.4,97.1501,Roménia,2013,3
RO,Romania,2013-Q4,15071.5,15163,99.3966,Roménia,2013,4
RO,Romania,2014-Q1,15181.6,15313.8,99.1367,Roménia,2014,1
RO,Romania,2014-Q2,15128.7,15286.1,98.9703,Roménia,2014,2
RO,Romania,2014-Q3,15999.1,16048.2,99.694,Roménia,2014,3
RO,Romania,2014-Q4,16127.9,16424,98.1972,Roménia,2014,4
RO,Romania,2015-Q1,16268.6,16586.7,98.0822,Roménia,2015,1
RO,Romania,2015-Q2,16521.8,16605.9,99.4936,Roménia,2015,2
RO,Romania,2015-Q3,16839.5,17201.1,97.8978,Roménia,2015,3
RO,Romania,2015-Q4,16647.5,17201.1,96.7816,Roménia,2015,4
RO,Romania,2016-Q1,16990.7,17467.9,97.2681,Roménia,2016,1
RO,Romania,2016-Q2,17577.1,18045.5,97.4043,Roménia,2016,2
RO,Romania,2016-Q3,18024.2,18409.6,97.9065,Roménia,2016,3
RO,Romania,2016-Q4,18450.2,18893.9,97.6516,Roménia,2016,4
RO,Romania,2017-Q1,19129.9,19946.4,95.9065,Roménia,2017,1
RO,Romania,2017-Q2,19411.9,20701.3,93.7714,Roménia,2017,2
RO,Romania,2017-Q3,20191,21174.4,95.3557,Roménia,2017,3
RO,Romania,2017-Q4,20161.1,21701.6,92.9014,Roménia,2017,4
RO,Romania,2018-Q1,20863.9,22189.7,94.0252,Roménia,2018,1
RO,Romania,2018-Q2,21352,23093,92.4609,Roménia,2018,2
RO,Romania,2018-Q3,21694.4,23501.5,92.3107,Roménia,2018,3
RO,Romania,2018-Q4,21655.4,23994.8,90.2504,Roménia,2018,4
RO,Romania,2019-Q1,22155.7,24654.3,89.8655,Roménia,2019,1
RO,Romania,2019-Q2,22475.3,24500.3,91.7348,Roménia,2019,2
RO,Romania,2019-Q3,22778.7,25237,90.2591,Roménia,2019,3
RO,Romania,2019-Q4,22672,25150.8,90.1442,Roménia,2019,4
RO,Romania,2020-Q1,22192.8,24889.9,89.1639,Roménia,2020,1
RO,Romania,2020-Q2,15779.4,18082.6,87.2629,Roménia,2020,2
RO,Romania,2020-Q3,21125.8,23299.9,90.6691,Roménia,2020,3
RO,Romania,2020-Q4,22184.4,24727.8,89.7144,Roménia,2020,4
RO,Romania,2021-Q1,22730.2,26005,87.407,Roménia,2021,1
RO,Romania,2021-Q2,23951.8,27356.8,87.5534,Roménia,2021,2
RO,Romania,2021-Q3,24784.3,28457.5,87.0923,Roménia,2021,3
RO,Romania,2021-Q4,26584,29924.9,88.8357,Roménia,2021,4
RO,Romania,2022-Q1,28402.2,33074.8,85.8726,Roménia,2022,1
RO,Romania,2022-Q2,30045.4,34871,86.1616,Roménia,2022,2
RO,Romania,2022-Q3,32618.9,38286.6,85.1966,Roménia,2022,3
RO,Romania,2022-Q4,31120.1,35395.2,87.9218,Roménia,2022,4
RO,Romania,2023-Q1,32222.5,35650.2,90.3852,Roménia,2023,1
RO,Romania,2023-Q2,31777.9,35284.7,90.0614,Roménia,2023,2
RO,Romania,2023-Q3,31670,35550.1,89.0855,Roménia,2023,3
RO,Romania,2023-Q4,31325.7,36027.7,86.9489,Roménia,2023,4
RO,Romania,2024-Q1,30951.6,35239.1,87.8331,Roménia,2024,1
RO,Romania,2024-Q2,31210.2,36813.1,84.7801,Roménia,2024,2
RO,Romania,2024-Q3,31753.8,37332.1,85.0576,Roménia,2024,3
RO,Romania,2024-Q4,32030.3,38142.3,83.9758,Roménia,2024,4
RO,Romania,2025-Q1,32928.4,38957.6,84.5237,Roménia,2025,1
RS,Serbia,1995-Q1,377,511.7,73.676,Sérvia,1995,1
RS,Serbia,1995-Q2,394.4,474.6,83.1016,Sérvia,1995,2
RS,Serbia,1995-Q3,425,758.3,56.0464,Sérvia,1995,3
RS,Serbia,1995-Q4,246.4,500.5,49.2308,Sérvia,1995,4
RS,Serbia,1996-Q1,417.1,559.8,74.5088,Sérvia,1996,1
RS,Serbia,1996-Q2,487.2,745.6,65.3433,Sérvia,1996,2
RS,Serbia,1996-Q3,546.2,939.8,58.1187,Sérvia,1996,3
RS,Serbia,1996-Q4,628.2,1097.7,57.2288,Sérvia,1996,4
RS,Serbia,1997-Q1,773.8,1082.8,71.4629,Sérvia,1997,1
RS,Serbia,1997-Q2,711.9,1107.5,64.2799,Sérvia,1997,2
RS,Serbia,1997-Q3,826.3,1396,59.1905,Sérvia,1997,3
RS,Serbia,1997-Q4,865.4,1367.8,63.2695,Sérvia,1997,4
RS,Serbia,1998-Q1,1040.7,1422.5,73.1599,Sérvia,1998,1
RS,Serbia,1998-Q2,786.1,1128.9,69.6342,Sérvia,1998,2
RS,Serbia,1998-Q3,852.2,1085.6,78.5004,Sérvia,1998,3
RS,Serbia,1998-Q4,864.4,918.6,94.0997,Sérvia,1998,4
RS,Serbia,1999-Q1,683.8,721.1,94.8273,Sérvia,1999,1
RS,Serbia,1999-Q2,350.2,324.6,107.8866,Sérvia,1999,2
RS,Serbia,1999-Q3,493.5,936.1,52.7187,Sérvia,1999,3
RS,Serbia,1999-Q4,575.5,973.6,59.1105,Sérvia,1999,4
RS,Serbia,2000-Q1,616.1,901.3,68.3568,Sérvia,2000,1
RS,Serbia,2000-Q2,669.1,1000.5,66.8766,Sérvia,2000,2
RS,Serbia,2000-Q3,661.5,1205.5,54.8735,Sérvia,2000,3
RS,Serbia,2000-Q4,580.2,877.9,66.0895,Sérvia,2000,4
RS,Serbia,2001-Q1,785.8,1299.1,60.488,Sérvia,2001,1
RS,Serbia,2001-Q2,697.2,1301.1,53.5854,Sérvia,2001,2
RS,Serbia,2001-Q3,749,1233.9,60.7018,Sérvia,2001,3
RS,Serbia,2001-Q4,786.8,1377.2,57.1304,Sérvia,2001,4
RS,Serbia,2002-Q1,876.5,1549.1,56.5812,Sérvia,2002,1
RS,Serbia,2002-Q2,878.7,1564,56.1829,Sérvia,2002,2
RS,Serbia,2002-Q3,920.7,1777.8,51.7887,Sérvia,2002,3
RS,Serbia,2002-Q4,971.4,1767.7,54.9528,Sérvia,2002,4
RS,Serbia,2003-Q1,1216.2,1823.3,66.7032,Sérvia,2003,1
RS,Serbia,2003-Q2,1165.8,1796.2,64.9037,Sérvia,2003,2
RS,Serbia,2003-Q3,1117.1,1840,60.712,Sérvia,2003,3
RS,Serbia,2003-Q4,1123,2078.8,54.0216,Sérvia,2003,4
RS,Serbia,2004-Q1,1142.1,2250,50.76,Sérvia,2004,1
RS,Serbia,2004-Q2,1202.6,2410,49.9004,Sérvia,2004,2
RS,Serbia,2004-Q3,1342.7,2426.8,55.328,Sérvia,2004,3
RS,Serbia,2004-Q4,1508.9,3132.4,48.1707,Sérvia,2004,4
RS,Serbia,2005-Q1,1457,2057.3,70.821,Sérvia,2005,1
RS,Serbia,2005-Q2,1591.3,2445,65.0838,Sérvia,2005,2
RS,Serbia,2005-Q3,1530.3,2702.3,56.6295,Sérvia,2005,3
RS,Serbia,2005-Q4,1672.1,2837.8,58.9224,Sérvia,2005,4
RS,Serbia,2006-Q1,1769.5,2811.6,62.9357,Sérvia,2006,1
RS,Serbia,2006-Q2,1838.4,2972,61.8573,Sérvia,2006,2
RS,Serbia,2006-Q3,1988.4,3153.8,63.0478,Sérvia,2006,3
RS,Serbia,2006-Q4,2091.3,3412.5,61.2835,Sérvia,2006,4
RS,Serbia,2007-Q1,2086.4,3554.5,58.6974,Sérvia,2007,1
RS,Serbia,2007-Q2,2077.2,3588.5,57.8849,Sérvia,2007,2
RS,Serbia,2007-Q3,2217.3,3901.7,56.8291,Sérvia,2007,3
RS,Serbia,2007-Q4,2227.3,4167.4,53.4458,Sérvia,2007,4
RS,Serbia,2008-Q1,2556.3,4284.2,59.6681,Sérvia,2008,1
RS,Serbia,2008-Q2,2589.3,4711.4,54.9582,Sérvia,2008,2
RS,Serbia,2008-Q3,2675.4,4820.4,55.5016,Sérvia,2008,3
RS,Serbia,2008-Q4,2344.9,4153.6,56.4546,Sérvia,2008,4
RS,Serbia,2009-Q1,2086.4,3415.2,61.0916,Sérvia,2009,1
RS,Serbia,2009-Q2,2119.3,3074.3,68.936,Sérvia,2009,2
RS,Serbia,2009-Q3,2154,3162.3,68.115,Sérvia,2009,3
RS,Serbia,2009-Q4,2210.3,3241.7,68.1834,Sérvia,2009,4
RS,Serbia,2010-Q1,2280.8,3274.5,69.6534,Sérvia,2010,1
RS,Serbia,2010-Q2,2471.7,3457.3,71.4922,Sérvia,2010,2
RS,Serbia,2010-Q3,2582.3,3653.2,70.686,Sérvia,2010,3
RS,Serbia,2010-Q4,2794.3,3626.7,77.048,Sérvia,2010,4
RS,Serbia,2011-Q1,2948.4,3993.4,73.8318,Sérvia,2011,1
RS,Serbia,2011-Q2,2882.2,3960,72.7828,Sérvia,2011,2
RS,Serbia,2011-Q3,2918,4018.6,72.6124,Sérvia,2011,3
RS,Serbia,2011-Q4,2950,4215.5,69.9798,Sérvia,2011,4
RS,Serbia,2012-Q1,2831.1,4206.3,67.3062,Sérvia,2012,1
RS,Serbia,2012-Q2,2970.5,4167.5,71.2777,Sérvia,2012,2
RS,Serbia,2012-Q3,2985.7,4045,73.8121,Sérvia,2012,3
RS,Serbia,2012-Q4,3218.8,4264,75.4878,Sérvia,2012,4
RS,Serbia,2013-Q1,3294.5,4215,78.1613,Sérvia,2013,1
RS,Serbia,2013-Q2,3464.3,4271.1,81.1103,Sérvia,2013,2
RS,Serbia,2013-Q3,3926.4,4442.6,88.3807,Sérvia,2013,3
RS,Serbia,2013-Q4,3796.7,4589.6,82.724,Sérvia,2013,4
RS,Serbia,2014-Q1,3749.6,4288.9,87.4257,Sérvia,2014,1
RS,Serbia,2014-Q2,3688.8,4470.5,82.5143,Sérvia,2014,2
RS,Serbia,2014-Q3,3705.8,4572.1,81.0525,Sérvia,2014,3
RS,Serbia,2014-Q4,3836.2,4463.7,85.9422,Sérvia,2014,4
RS,Serbia,2015-Q1,3947.4,4639.8,85.0769,Sérvia,2015,1
RS,Serbia,2015-Q2,4064.8,4683.6,86.7879,Sérvia,2015,2
RS,Serbia,2015-Q3,4080.6,4683.4,87.129,Sérvia,2015,3
RS,Serbia,2015-Q4,4077.7,4680.7,87.1173,Sérvia,2015,4
RS,Serbia,2016-Q1,4305.4,4696.3,91.6764,Sérvia,2016,1
RS,Serbia,2016-Q2,4360.3,4941.8,88.233,Sérvia,2016,2
RS,Serbia,2016-Q3,4399.7,4872.1,90.304,Sérvia,2016,3
RS,Serbia,2016-Q4,4644.6,5016,92.5957,Sérvia,2016,4
RS,Serbia,2017-Q1,4768.7,5369.3,88.8142,Sérvia,2017,1
RS,Serbia,2017-Q2,4874.4,5534.7,88.0698,Sérvia,2017,2
RS,Serbia,2017-Q3,4946.3,5557.2,89.0071,Sérvia,2017,3
RS,Serbia,2017-Q4,5036.2,5799.2,86.843,Sérvia,2017,4
RS,Serbia,2018-Q1,5296.8,6079.5,87.1256,Sérvia,2018,1
RS,Serbia,2018-Q2,5327.3,6163.2,86.4372,Sérvia,2018,2
RS,Serbia,2018-Q3,5509.8,6463.1,85.2501,Sérvia,2018,3
RS,Serbia,2018-Q4,5618,6651.4,84.4634,Sérvia,2018,4
RS,Serbia,2019-Q1,5618.4,6798.2,82.6454,Sérvia,2019,1
RS,Serbia,2019-Q2,5811.6,6920.5,83.9766,Sérvia,2019,2
RS,Serbia,2019-Q3,6012.5,7063.2,85.1243,Sérvia,2019,3
RS,Serbia,2019-Q4,6054.7,7396,81.8645,Sérvia,2019,4
RS,Serbia,2020-Q1,5894.7,7334.3,80.3717,Sérvia,2020,1
RS,Serbia,2020-Q2,4744,5506.4,86.1543,Sérvia,2020,2
RS,Serbia,2020-Q3,5637.4,6619.7,85.161,Sérvia,2020,3
RS,Serbia,2020-Q4,6321.2,7132.7,88.6228,Sérvia,2020,4
RS,Serbia,2021-Q1,6717.7,7288.4,92.1697,Sérvia,2021,1
RS,Serbia,2021-Q2,7007.1,8190.1,85.5557,Sérvia,2021,2
RS,Serbia,2021-Q3,7536.7,8676,86.8684,Sérvia,2021,3
RS,Serbia,2021-Q4,8078.2,9363.9,86.2696,Sérvia,2021,4
RS,Serbia,2022-Q1,8803.1,10992.2,80.085,Sérvia,2022,1
RS,Serbia,2022-Q2,9436.2,11706.9,80.6037,Sérvia,2022,2
RS,Serbia,2022-Q3,9964.5,11083.5,89.9039,Sérvia,2022,3
RS,Serbia,2022-Q4,10321.7,11352.1,90.9233,Sérvia,2022,4
RS,Serbia,2023-Q1,10559.6,11651.2,90.631,Sérvia,2023,1
RS,Serbia,2023-Q2,10207,10911.9,93.5401,Sérvia,2023,2
RS,Serbia,2023-Q3,10182.5,10578.7,96.2547,Sérvia,2023,3
RS,Serbia,2023-Q4,10451.5,11527.4,90.6666,Sérvia,2023,4
RS,Serbia,2024-Q1,10696.9,11717.5,91.29,Sérvia,2024,1
RS,Serbia,2024-Q2,11071.3,11899.1,93.0432,Sérvia,2024,2
RS,Serbia,2024-Q3,11240.8,12309.3,91.3196,Sérvia,2024,3
RS,Serbia,2024-Q4,11492,12474.4,92.1247,Sérvia,2024,4
RS,Serbia,2025-Q1,11950.2,13116.9,91.1054,Sérvia,2025,1
SE,Sweden,1993-Q1,13232.1,12326.7,107.345,Suécia,1993,1
SE,Sweden,1993-Q2,13818.7,12470,110.8156,Suécia,1993,2
SE,Sweden,1993-Q3,14056.9,12567.7,111.8494,Suécia,1993,3
SE,Sweden,1993-Q4,14311.1,12680.1,112.8627,Suécia,1993,4
SE,Sweden,1994-Q1,15536.3,13619.9,114.0706,Suécia,1994,1
SE,Sweden,1994-Q2,15990.4,14431.9,110.799,Suécia,1994,2
SE,Sweden,1994-Q3,15734.2,14103.5,111.5624,Suécia,1994,3
SE,Sweden,1994-Q4,17558.6,15620.1,112.4103,Suécia,1994,4
SE,Sweden,1995-Q1,18541.5,15560.8,119.1552,Suécia,1995,1
SE,Sweden,1995-Q2,18630.7,15574.4,119.6239,Suécia,1995,2
SE,Sweden,1995-Q3,19024.4,16119.6,118.0203,Suécia,1995,3
SE,Sweden,1995-Q4,20061.7,16781.1,119.5494,Suécia,1995,4
SE,Sweden,1996-Q1,20117.6,16898.4,119.0503,Suécia,1996,1
SE,Sweden,1996-Q2,21107.1,17386.3,121.4008,Suécia,1996,2
SE,Sweden,1996-Q3,20492.7,17324.8,118.2853,Suécia,1996,3
SE,Sweden,1996-Q4,21357.2,18255.9,116.9879,Suécia,1996,4
SE,Sweden,1997-Q1,21811.3,18255,119.4812,Suécia,1997,1
SE,Sweden,1997-Q2,22919.2,19153.4,119.6613,Suécia,1997,2
SE,Sweden,1997-Q3,23863.9,19904.7,119.8908,Suécia,1997,3
SE,Sweden,1997-Q4,24586.5,20458.4,120.178,Suécia,1997,4
SE,Sweden,1998-Q1,24359.4,20860.4,116.7734,Suécia,1998,1
SE,Sweden,1998-Q2,24747.6,21123.3,117.1578,Suécia,1998,2
SE,Sweden,1998-Q3,24325.8,20629.9,117.9153,Suécia,1998,3
SE,Sweden,1998-Q4,23774,20266.3,117.308,Suécia,1998,4
SE,Sweden,1999-Q1,24305.2,20933,116.1095,Suécia,1999,1
SE,Sweden,1999-Q2,25060.4,21576.2,116.1483,Suécia,1999,2
SE,Sweden,1999-Q3,26552.3,22853.7,116.1838,Suécia,1999,3
SE,Sweden,1999-Q4,27281.7,23756.6,114.8384,Suécia,1999,4
SE,Sweden,2000-Q1,28725.1,25489,112.6961,Suécia,2000,1
SE,Sweden,2000-Q2,30858,27399.8,112.6213,Suécia,2000,2
SE,Sweden,2000-Q3,31835.6,28369.5,112.2177,Suécia,2000,3
SE,Sweden,2000-Q4,31961.3,27842.4,114.7936,Suécia,2000,4
SE,Sweden,2001-Q1,29955,26805.3,111.7503,Suécia,2001,1
SE,Sweden,2001-Q2,29219.4,25906.4,112.7883,Suécia,2001,2
SE,Sweden,2001-Q3,28543.4,24887.9,114.6879,Suécia,2001,3
SE,Sweden,2001-Q4,28708.9,24610.5,116.6531,Suécia,2001,4
SE,Sweden,2002-Q1,29652.9,25726.8,115.2607,Suécia,2002,1
SE,Sweden,2002-Q2,29751.8,25722,115.6667,Suécia,2002,2
SE,Sweden,2002-Q3,28598.4,24933.5,114.6987,Suécia,2002,3
SE,Sweden,2002-Q4,29274.2,25845.4,113.2666,Suécia,2002,4
SE,Sweden,2003-Q1,29696.3,26497.5,112.0721,Suécia,2003,1
SE,Sweden,2003-Q2,29604.7,25662.6,115.3613,Suécia,2003,2
SE,Sweden,2003-Q3,29906.8,25368.1,117.8914,Suécia,2003,3
SE,Sweden,2003-Q4,30755.2,26381.5,116.5787,Suécia,2003,4
SE,Sweden,2004-Q1,31320.1,26158.9,119.7302,Suécia,2004,1
SE,Sweden,2004-Q2,33239,27747.6,119.7905,Suécia,2004,2
SE,Sweden,2004-Q3,33253.5,28000.9,118.7587,Suécia,2004,3
SE,Sweden,2004-Q4,33953.6,29194.9,116.2998,Suécia,2004,4
SE,Sweden,2005-Q1,34040.2,28979.1,117.4647,Suécia,2005,1
SE,Sweden,2005-Q2,35179.9,30054.1,117.0552,Suécia,2005,2
SE,Sweden,2005-Q3,36553.8,30818.4,118.6103,Suécia,2005,3
SE,Sweden,2005-Q4,36514.9,32038.5,113.9719,Suécia,2005,4
SE,Sweden,2006-Q1,39120.6,32886,118.9582,Suécia,2006,1
SE,Sweden,2006-Q2,39495.2,33988,116.2034,Suécia,2006,2
SE,Sweden,2006-Q3,40044,34522.2,115.9949,Suécia,2006,3
SE,Sweden,2006-Q4,41800.7,35839.7,116.6324,Suécia,2006,4
SE,Sweden,2007-Q1,41750.4,36147.2,115.5011,Suécia,2007,1
SE,Sweden,2007-Q2,42715.6,36960.3,115.5716,Suécia,2007,2
SE,Sweden,2007-Q3,42754.2,38237.1,111.8134,Suécia,2007,3
SE,Sweden,2007-Q4,44053.8,38651.4,113.9772,Suécia,2007,4
SE,Sweden,2008-Q1,45438.7,39742.3,114.3333,Suécia,2008,1
SE,Sweden,2008-Q2,44689.7,40428.3,110.5406,Suécia,2008,2
SE,Sweden,2008-Q3,43929.4,39696.4,110.6634,Suécia,2008,3
SE,Sweden,2008-Q4,38896.7,34773.7,111.8567,Suécia,2008,4
SE,Sweden,2009-Q1,33651.6,29839,112.7772,Suécia,2009,1
SE,Sweden,2009-Q2,32877.4,28739.9,114.3964,Suécia,2009,2
SE,Sweden,2009-Q3,34728.6,30691.9,113.1523,Suécia,2009,3
SE,Sweden,2009-Q4,34889.5,31387.1,111.1587,Suécia,2009,4
SE,Sweden,2010-Q1,37648.9,34130.8,110.3077,Suécia,2010,1
SE,Sweden,2010-Q2,40751,36780.9,110.7939,Suécia,2010,2
SE,Sweden,2010-Q3,43286.4,38882.1,111.3273,Suécia,2010,3
SE,Sweden,2010-Q4,44992.2,39641.3,113.4983,Suécia,2010,4
SE,Sweden,2011-Q1,46854,42233.8,110.9396,Suécia,2011,1
SE,Sweden,2011-Q2,46250.6,42017,110.0759,Suécia,2011,2
SE,Sweden,2011-Q3,47074.4,41860.1,112.4565,Suécia,2011,3
SE,Sweden,2011-Q4,45578.9,41569.2,109.6458,Suécia,2011,4
SE,Sweden,2012-Q1,47863.1,43592.5,109.7966,Suécia,2012,1
SE,Sweden,2012-Q2,48053.4,42955.7,111.8673,Suécia,2012,2
SE,Sweden,2012-Q3,49165.1,44309.2,110.9591,Suécia,2012,3
SE,Sweden,2012-Q4,47252.9,42585.8,110.9593,Suécia,2012,4
SE,Sweden,2013-Q1,47680.7,42904.5,111.1322,Suécia,2013,1
SE,Sweden,2013-Q2,47034,42991.6,109.4028,Suécia,2013,2
SE,Sweden,2013-Q3,47228,42854.1,110.2065,Suécia,2013,3
SE,Sweden,2013-Q4,46530.8,42595.3,109.2393,Suécia,2013,4
SE,Sweden,2014-Q1,47300.9,43517,108.6952,Suécia,2014,1
SE,Sweden,2014-Q2,47105.5,43965.2,107.1427,Suécia,2014,2
SE,Sweden,2014-Q3,47675.2,44011.9,108.3234,Suécia,2014,3
SE,Sweden,2014-Q4,48010.6,44800.9,107.1644,Suécia,2014,4
SE,Sweden,2015-Q1,48257.4,45040.3,107.1427,Suécia,2015,1
SE,Sweden,2015-Q2,49854.7,45318.8,110.0089,Suécia,2015,2
SE,Sweden,2015-Q3,49357.6,45798.4,107.7715,Suécia,2015,3
SE,Sweden,2015-Q4,50267.5,46875.6,107.236,Suécia,2015,4
SE,Sweden,2016-Q1,49319.8,46709.3,105.5888,Suécia,2016,1
SE,Sweden,2016-Q2,49193.3,46965.9,104.7426,Suécia,2016,2
SE,Sweden,2016-Q3,49205,46604,105.5811,Suécia,2016,3
SE,Sweden,2016-Q4,50599,47089.3,107.4533,Suécia,2016,4
SE,Sweden,2017-Q1,51498.6,49284.5,104.4925,Suécia,2017,1
SE,Sweden,2017-Q2,51859,49482.1,104.8036,Suécia,2017,2
SE,Sweden,2017-Q3,52382.4,50824.8,103.0646,Suécia,2017,3
SE,Sweden,2017-Q4,52714.3,50502.8,104.379,Suécia,2017,4
SE,Sweden,2018-Q1,52381.6,51302.8,102.1028,Suécia,2018,1
SE,Sweden,2018-Q2,52125.8,51371.4,101.4685,Suécia,2018,2
SE,Sweden,2018-Q3,53845.2,51337.6,104.8845,Suécia,2018,3
SE,Sweden,2018-Q4,56030.9,53342.7,105.0395,Suécia,2018,4
SE,Sweden,2019-Q1,56827.2,53180.6,106.857,Suécia,2019,1
SE,Sweden,2019-Q2,57765.4,52993,109.0057,Suécia,2019,2
