COICOP,COICOP_Desc,Geo_Cod,Geo_Desc,Data,Index1996,Index2005,Index2015
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007-08-15,123.2,104.56,86.5
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007-09-15,123.6,104.94,86.82
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007-10-15,124.2,105.47,87.26
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007-11-15,124.9,106.02,87.71
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2007-12-15,125.4,106.47,88.08
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-01-15,125.1,106.23,87.89
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-02-15,125.7,106.7,88.27
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-03-15,126.7,107.58,89
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-04-15,127.2,108.03,89.37
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-05-15,128,108.7,89.93
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-06-15,128.6,109.14,90.29
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-07-15,128.5,109.07,90.23
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-08-15,128.4,109.03,90.2
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-09-15,128.8,109.34,90.46
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-10-15,128.8,109.38,90.49
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-11-15,128.4,108.97,90.15
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2008-12-15,128.1,108.78,89.99
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-01-15,127.4,108.12,89.44
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-02-15,128,108.69,89.91
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-03-15,128.5,109.07,90.23
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-04-15,128.9,109.44,90.54
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-05-15,129.1,109.64,90.7
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-06-15,129.4,109.87,90.9
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-07-15,128.8,109.37,90.48
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-08-15,129.2,109.67,90.73
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-09-15,129.2,109.72,90.77
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-10-15,129.5,109.94,90.95
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-11-15,129.7,110.12,91.1
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2009-12-15,130.1,110.47,91.39
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-01-15,129.5,109.93,90.94
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-02-15,129.9,110.3,91.25
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-03-15,131.1,111.31,92.08
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-04-15,131.7,111.78,92.47
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-05-15,131.8,111.94,92.6
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-06-15,131.9,111.98,92.64
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-07-15,131.5,111.66,92.37
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-08-15,131.8,111.87,92.55
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-09-15,132.1,112.18,92.81
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-10-15,132.5,112.51,93.08
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-11-15,132.7,112.68,93.22
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2010-12-15,133.6,113.42,93.83
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-01-15,133,112.94,93.43
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-02-15,133.7,113.47,93.87
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-03-15,135.1,114.7,94.89
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-04-15,135.9,115.4,95.47
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-05-15,136,115.49,95.54
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-06-15,136,115.42,95.49
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-07-15,135.4,114.93,95.08
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-08-15,135.6,115.16,95.27
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-09-15,136.5,115.89,95.88
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-10-15,136.9,116.25,96.17
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-11-15,137.1,116.43,96.32
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2011-12-15,137.6,116.83,96.65
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-01-15,136.8,116.17,96.1
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-02-15,137.6,116.78,96.61
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-03-15,139,117.97,97.59
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-04-15,139.6,118.52,98.05
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-05-15,139.5,118.41,97.96
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-06-15,139.3,118.27,97.84
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-07-15,138.8,117.82,97.47
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-08-15,139.3,118.23,97.81
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-09-15,140.1,118.97,98.42
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-10-15,140.5,119.3,98.7
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-11-15,140.3,119.15,98.57
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2012-12-15,140.8,119.55,98.9
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-01-15,139.7,118.61,98.12
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-02-15,140.3,119.09,98.52
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-03-15,141.6,120.18,99.42
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-04-15,141.5,120.17,99.41
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-05-15,141.7,120.29,99.51
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-06-15,141.7,120.34,99.56
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-07-15,141.2,119.87,99.17
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-08-15,141.4,120.03,99.3
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-09-15,142,120.51,99.7
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-10-15,141.9,120.43,99.63
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-11-15,141.7,120.34,99.55
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2013-12-15,142.2,120.74,99.88
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-01-15,141,119.69,99.01
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-02-15,141.4,120.07,99.33
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-03-15,142.4,120.92,100.04
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-04-15,142.7,121.14,100.22
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-05-15,142.6,121.04,100.13
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-06-15,142.7,121.15,100.23
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-07-15,142,120.55,99.73
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-08-15,142.1,120.66,99.82
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-09-15,142.6,121.04,100.14
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-10-15,142.6,121.02,100.12
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-11-15,142.3,120.78,99.92
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2014-12-15,142.1,120.67,99.82
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-01-15,140.3,119.15,98.57
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-02-15,141.1,119.75,99.07
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-03-15,142.3,120.83,99.96
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-04-15,142.9,121.3,100.35
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-05-15,143.3,121.62,100.61
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-06-15,143.2,121.58,100.58
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-07-15,142.5,121.02,100.12
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-08-15,142.5,121,100.1
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-09-15,142.7,121.16,100.23
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-10-15,142.9,121.3,100.35
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-11-15,142.4,120.91,100.03
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2015-12-15,142.4,120.92,100.03
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-01-15,140.8,119.5,98.86
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-02-15,141,119.69,99.02
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-03-15,142.3,120.83,99.96
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-04-15,142.6,121.08,100.17
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-05-15,143.1,121.5,100.52
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-06-15,143.4,121.72,100.69
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-07-15,142.9,121.29,100.34
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-08-15,142.9,121.35,100.39
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-09-15,143.4,121.71,100.68
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-10-15,143.7,121.99,100.92
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-11-15,143.4,121.74,100.71
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2016-12-15,144.1,122.33,101.2
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-01-15,143.1,121.53,100.54
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-02-15,143.8,122.06,100.98
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-03-15,144.7,122.84,101.62
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-04-15,145.4,123.46,102.14
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-05-15,145.4,123.46,102.13
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-06-15,145.5,123.53,102.19
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-07-15,145.1,123.16,101.89
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-08-15,145.4,123.44,102.12
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-09-15,145.9,123.88,102.48
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-10-15,146.1,124.02,102.6
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-11-15,146,123.95,102.54
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2017-12-15,146.5,124.34,102.86
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-01-15,145.5,123.49,102.16
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-02-15,145.8,123.78,102.4
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-03-15,147,124.77,103.22
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-04-15,147.6,125.29,103.65
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-05-15,148.4,125.97,104.21
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-06-15,148.5,126.11,104.33
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-07-15,148.3,125.94,104.19
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-08-15,148.6,126.18,104.38
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-09-15,149.1,126.59,104.72
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-10-15,149.4,126.88,104.96
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-11-15,148.9,126.41,104.57
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2018-12-15,148.9,126.4,104.57
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-01-15,147.7,125.37,103.71
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-02-15,148.2,125.83,104.09
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-03-15,149.4,126.82,104.92
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-04-15,150.4,127.71,105.65
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-05-15,150.7,127.95,105.85
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-06-15,150.9,128.08,105.96
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-07-15,150.4,127.73,105.67
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-08-15,150.6,127.88,105.79
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-09-15,150.9,128.09,105.97
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-10-15,151.1,128.25,106.1
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-11-15,150.8,128.03,105.92
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2019-12-15,151.2,128.38,106.21
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020-01-15,150.2,127.54,105.51
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020-02-15,150.5,127.8,105.73
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020-03-15,151.2,128.38,106.2
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020-04-15,151.5,128.66,106.44
CP00,All-items HICP,EEA,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2020)",2020-05-15,151.6,128.67,106.45
