Ajustamento,Idade,Unidade,Sexo,Pais,Data,Valor,Grupo
SA,_LT25,PC_ACT,F,HU,6/15/2023,12.5,F _LT25
SA,_LT25,PC_ACT,F,HU,7/15/2023,12.3,F _LT25
SA,_LT25,PC_ACT,F,HU,8/15/2023,13,F _LT25
SA,_LT25,PC_ACT,F,HU,9/15/2023,12.5,F _LT25
SA,_LT25,PC_ACT,F,HU,10/15/2023,13.3,F _LT25
SA,_LT25,PC_ACT,F,HU,11/15/2023,13.3,F _LT25
SA,_LT25,PC_ACT,F,HU,12/15/2023,14.2,F _LT25
SA,_LT25,PC_ACT,F,HU,1/15/2024,14.4,F _LT25
SA,_LT25,PC_ACT,F,HU,2/15/2024,14.9,F _LT25
SA,_LT25,PC_ACT,F,HU,3/15/2024,14.3,F _LT25
SA,_LT25,PC_ACT,F,HU,4/15/2024,13.8,F _LT25
SA,_LT25,PC_ACT,F,HU,5/15/2024,13.9,F _LT25
SA,_LT25,PC_ACT,F,HU,6/15/2024,14.3,F _LT25
SA,_LT25,PC_ACT,F,HU,7/15/2024,15.1,F _LT25
SA,_LT25,PC_ACT,F,HU,8/15/2024,15.4,F _LT25
SA,_LT25,PC_ACT,F,HU,9/15/2024,16.4,F _LT25
SA,_LT25,PC_ACT,F,HU,10/15/2024,16.1,F _LT25
SA,_LT25,PC_ACT,F,HU,11/15/2024,16.1,F _LT25
SA,_LT25,PC_ACT,F,HU,12/15/2024,14.8,F _LT25
SA,_LT25,PC_ACT,F,HU,1/15/2025,14.1,F _LT25
SA,_LT25,PC_ACT,F,HU,2/15/2025,14.4,F _LT25
SA,_LT25,PC_ACT,F,HU,3/15/2025,14.3,F _LT25
SA,_LT25,PC_ACT,F,HU,4/15/2025,13.2,F _LT25
SA,_LT25,PC_ACT,F,HU,5/15/2025,12.8,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2000,7.3,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2000,7.4,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2000,7.3,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2000,7.1,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2000,6.8,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2000,6.6,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2000,6.4,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2000,6.3,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2000,6.2,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2000,6.3,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2000,6.3,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2000,6.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2001,5.9,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2001,5.9,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2001,6,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2001,6.4,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2001,6.6,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2001,6.8,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2001,6.9,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2001,6.9,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2001,6.9,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2001,6.8,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2001,6.9,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2001,6.8,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2002,6.9,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2002,7.2,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2002,7.4,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2002,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2002,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2002,7.2,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2002,6.7,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2002,6.6,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2002,7.3,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2002,8.2,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2002,8.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2002,8.8,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2003,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2003,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2003,7.2,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2003,7.4,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2003,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2003,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2003,8,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2003,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2003,8.1,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2003,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2003,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2003,8.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2004,8.5,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2004,8.7,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2004,8.4,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2004,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2004,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2004,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2004,8.4,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2004,8.4,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2004,8.6,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2004,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2004,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2004,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2005,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2005,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2005,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2005,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2005,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2005,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2005,8,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2005,8.1,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2005,8,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2005,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2005,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2005,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2006,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2006,8.3,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2006,8.6,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2006,8.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2006,8.7,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2006,8.6,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2006,8,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2006,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2007,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2007,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2007,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2007,8.4,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2007,8.3,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2007,8.3,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2007,7.5,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2007,7.3,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2007,7.3,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2007,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2007,8.1,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2007,8.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2008,7.9,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2008,7.8,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2008,7.7,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2008,7.6,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2008,8.2,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2008,9.2,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2008,11.1,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2008,12.4,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2008,12.6,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2008,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2008,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2008,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2009,13.3,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2009,14.3,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2009,15,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2009,15.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2009,16.6,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2009,17.2,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2009,17.5,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2009,18.1,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2009,18.4,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2009,18.2,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2009,18.4,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2009,18.3,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2010,19.2,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2010,19.2,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2010,19.3,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2010,19.3,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2010,19.5,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2010,19.6,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2010,19.6,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2010,20.7,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2010,22.4,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2010,24.1,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2010,24.7,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2010,23.9,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2011,23.5,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2011,22.2,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2011,21.4,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2011,21.1,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2011,21,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2011,21.5,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2011,21.8,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2011,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2011,22.7,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2011,23.3,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2011,24,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2011,24.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2012,23.2,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2012,24.1,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2012,24.3,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2012,23.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2012,23.5,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2012,23.7,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2012,24.3,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2012,24.4,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2012,23.4,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2012,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2012,22.5,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2012,22.7,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2013,23.5,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2013,23.8,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2013,23.7,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2013,23.5,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2013,23.2,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2013,22.3,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2013,21.5,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2013,21.5,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2013,21.8,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2013,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2013,23.2,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2013,23.3,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2014,23,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2014,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2014,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2014,22.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2014,22.3,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2014,21,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2014,19.4,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2014,18.3,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2014,17.2,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2014,16.2,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2014,16,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2014,16.7,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2015,18.1,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2015,18.6,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2015,18.1,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2015,17,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2015,16.4,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2015,15.7,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2015,15.4,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2015,15.4,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2015,15.9,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2015,16,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2015,16,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2015,14.4,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2016,13.4,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2016,13,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2016,13.1,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2016,14.1,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2016,14.1,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2016,13.8,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2016,13.1,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2016,13,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2016,12.8,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2016,13.5,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2016,13.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2016,13.9,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2017,13.5,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2017,13.1,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2017,12.1,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2017,11.6,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2017,11.3,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2017,12.1,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2017,13.6,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2017,13.9,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2017,13.8,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2017,12.4,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2017,11.6,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2017,12.3,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2018,13.4,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2018,14.2,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2018,13.2,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2018,12.6,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2018,12.3,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2018,12.1,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2018,12.4,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2018,12.5,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2018,12.5,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2018,12.3,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2018,11.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2018,11.5,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2019,10.8,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2019,10.5,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2019,10.4,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2019,10.6,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2019,10.8,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2019,10.9,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2019,11,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2019,10.9,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2019,10.9,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2019,10.6,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2019,10.3,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2019,10.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2020,9.6,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2020,9.9,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2020,11.7,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2020,14.9,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2020,17.6,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2020,18.6,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2020,17.7,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2020,17.5,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2020,18.6,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2020,17.6,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2020,18.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2020,18.1,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2021,19.6,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2021,20.6,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2021,20.9,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2021,20.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2021,18.1,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2021,15,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2021,11.6,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2021,10.3,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2021,10,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2021,11.6,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2021,12.5,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2021,11.3,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2022,10.2,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2022,8.7,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2022,8.4,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2022,8.3,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2022,8.3,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2022,9.7,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2022,10.8,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2022,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2022,11.6,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2022,11.2,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2022,10.8,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2022,9.7,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2023,9.8,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2023,9.5,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2023,9.5,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2023,9.6,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2023,9.7,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2023,10.4,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2023,10.7,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2023,11.2,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2023,12.2,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2023,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2023,11.7,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2023,11.4,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2024,11.4,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2024,9.9,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2024,9.8,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2024,9.5,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2024,9.4,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2024,9.5,F _LT25
SA,_LT25,PC_ACT,F,IE,7/15/2024,10.7,F _LT25
SA,_LT25,PC_ACT,F,IE,8/15/2024,10.1,F _LT25
SA,_LT25,PC_ACT,F,IE,9/15/2024,10.5,F _LT25
SA,_LT25,PC_ACT,F,IE,10/15/2024,10.7,F _LT25
SA,_LT25,PC_ACT,F,IE,11/15/2024,11,F _LT25
SA,_LT25,PC_ACT,F,IE,12/15/2024,11.8,F _LT25
SA,_LT25,PC_ACT,F,IE,1/15/2025,12.8,F _LT25
SA,_LT25,PC_ACT,F,IE,2/15/2025,12.3,F _LT25
SA,_LT25,PC_ACT,F,IE,3/15/2025,11.9,F _LT25
SA,_LT25,PC_ACT,F,IE,4/15/2025,11.8,F _LT25
SA,_LT25,PC_ACT,F,IE,5/15/2025,11.4,F _LT25
SA,_LT25,PC_ACT,F,IE,6/15/2025,10.9,F _LT25
SA,_LT25,PC_ACT,F,IS,1/15/2003,7.2,F _LT25
SA,_LT25,PC_ACT,F,IS,2/15/2003,7.2,F _LT25
SA,_LT25,PC_ACT,F,IS,3/15/2003,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,4/15/2003,7.4,F _LT25
SA,_LT25,PC_ACT,F,IS,5/15/2003,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,6/15/2003,7,F _LT25
SA,_LT25,PC_ACT,F,IS,7/15/2003,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,8/15/2003,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,9/15/2003,6.9,F _LT25
SA,_LT25,PC_ACT,F,IS,10/15/2003,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,11/15/2003,7.5,F _LT25
SA,_LT25,PC_ACT,F,IS,12/15/2003,7.6,F _LT25
SA,_LT25,PC_ACT,F,IS,1/15/2004,7.5,F _LT25
SA,_LT25,PC_ACT,F,IS,2/15/2004,7.2,F _LT25
SA,_LT25,PC_ACT,F,IS,3/15/2004,7,F _LT25
SA,_LT25,PC_ACT,F,IS,4/15/2004,6.8,F _LT25
SA,_LT25,PC_ACT,F,IS,5/15/2004,6.6,F _LT25
SA,_LT25,PC_ACT,F,IS,6/15/2004,6.6,F _LT25
SA,_LT25,PC_ACT,F,IS,7/15/2004,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,8/15/2004,7,F _LT25
SA,_LT25,PC_ACT,F,IS,9/15/2004,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,10/15/2004,7.4,F _LT25
SA,_LT25,PC_ACT,F,IS,11/15/2004,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,12/15/2004,7,F _LT25
SA,_LT25,PC_ACT,F,IS,1/15/2005,6.8,F _LT25
SA,_LT25,PC_ACT,F,IS,2/15/2005,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,3/15/2005,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,4/15/2005,6.7,F _LT25
SA,_LT25,PC_ACT,F,IS,5/15/2005,6.8,F _LT25
SA,_LT25,PC_ACT,F,IS,6/15/2005,7,F _LT25
SA,_LT25,PC_ACT,F,IS,7/15/2005,7.2,F _LT25
SA,_LT25,PC_ACT,F,IS,8/15/2005,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,9/15/2005,7.3,F _LT25
SA,_LT25,PC_ACT,F,IS,10/15/2005,7.4,F _LT25
SA,_LT25,PC_ACT,F,IS,11/15/2005,7.4,F _LT25
SA,_LT25,PC_ACT,F,IS,12/15/2005,7.5,F _LT25
SA,_LT25,PC_ACT,F,IS,1/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IS,2/15/2006,7.7,F _LT25
SA,_LT25,PC_ACT,F,IS,3/15/2006,7.8,F _LT25
SA,_LT25,PC_ACT,F,IS,4/15/2006,8,F _LT25
SA,_LT25,PC_ACT,F,IS,5/15/2006,8.3,F _LT25
SA,_LT25,PC_ACT,F,IS,6/15/2006,8.4,F _LT25
SA,_LT25,PC_ACT,F,IS,7/15/2006,8.3,F _LT25
SA,_LT25,PC_ACT,F,IS,8/15/2006,8,F _LT25
SA,_LT25,PC_ACT,F,IS,9/15/2006,7.7,F _LT25
SA,_LT25,PC_ACT,F,IS,10/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IS,11/15/2006,7.6,F _LT25
SA,_LT25,PC_ACT,F,IS,12/15/2006,7.6,F _LT25
