GridNo,Lat,Long,Alt,NUTS3_ID,NUTS3_Desc,NUTS2_ID,NUTS2_Desc,NUTS1_ID,NUTS1_Desc,Country_ID,Country_Desc,RiverBank,Local
65077,42.24379,0.20647,599,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 65077
65078,42.27263,0.5066,683,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 65078
66074,42.3752,-0.73226,659,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 66074
66075,42.40684,-0.43185,785,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 66075
66076,42.43759,-0.13115,996,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 66076
66077,42.46744,0.16981,667,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 66077
66078,42.4964,0.47103,1215,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 66078
67074,42.59839,-0.77258,655,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 67074
67075,42.63017,-0.47107,849,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 67075
67076,42.66105,-0.16928,1380,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 67076
67077,42.69103,0.13277,1653,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 67077
68074,42.82151,-0.8133,1014,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 68074
56072,40.07619,-0.92969,1065,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 56072
56073,40.10825,-0.64012,939,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 56073
57070,40.23289,-1.54853,1428,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 57070
57071,40.26679,-1.2585,990,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 57071
57072,40.29983,-0.96821,1094,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 57072
57073,40.33202,-0.67765,1279,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 57073
57074,40.36335,-0.38684,1188,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 57074
58070,40.45618,-1.58939,1404,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 58070
58071,40.49022,-1.29838,1053,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 58071
58072,40.5234,-1.00709,1163,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 58072
58073,40.55572,-0.71554,1349,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 58073
58074,40.58718,-0.42373,1033,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 58074
59071,40.71358,-1.33864,1024,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59071
59072,40.74689,-1.04635,1211,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59072
59073,40.77935,-0.7538,1231,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59073
59074,40.81093,-0.46099,840,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59074
59075,40.84165,-0.16791,535,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59075
59076,40.8715,0.12541,535,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 59076
60071,40.93685,-1.3793,1010,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 60071
60072,40.97031,-1.086,1105,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 60072
60073,41.0029,-0.79244,818,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 60073
60074,41.03461,-0.49861,539,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 60074
60075,41.06546,-0.20451,362,ES242,Teruel,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Teruel - 60075
60076,41.09544,0.08983,243,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 60076
61070,41.12559,-1.71438,1042,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61070
61071,41.16005,-1.42035,917,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61071
61072,41.19365,-1.12604,861,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61072
61073,41.22637,-0.83145,607,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61073
61074,41.25822,-0.53659,298,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61074
61075,41.2892,-0.24147,249,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61075
61076,41.3193,0.0539,307,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61076
61077,41.34853,0.34953,307,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 61077
62069,41.31309,-2.05161,835,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62069
62070,41.34857,-1.75685,651,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62070
62071,41.38318,-1.4618,533,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62071
62072,41.41691,-1.16647,487,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62072
62073,41.44978,-0.87085,437,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62073
62074,41.48176,-0.57496,227,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62074
62075,41.51287,-0.2788,338,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 62075
63070,41.57148,-1.79975,1025,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 63070
63071,41.60623,-1.50367,441,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 63071
63072,41.64011,-1.2073,340,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 63072
63073,41.67311,-0.91064,254,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 63073
63074,41.70523,-0.6137,382,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 63074
64070,41.7943,-1.84307,1007,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 64070
64071,41.82921,-1.54595,387,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 64071
64072,41.86323,-1.24853,298,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 64072
64073,41.89636,-0.95082,386,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 64073
64074,41.92862,-0.65283,384,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 64074
65072,42.08627,-1.29017,340,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 65072
65073,42.11955,-0.9914,423,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 65073
66072,42.30924,-1.33223,437,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 66072
66073,42.34267,-1.03239,567,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 66073
67073,42.56571,-1.07379,527,ES243,Zaragoza,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Zaragoza - 67073
70064,42.89595,-3.9265,836,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 70064
71062,43.0318,-4.58349,1061,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 71062
71063,43.07496,-4.2817,872,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 71063
71064,43.11723,-3.97952,473,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 71064
71065,43.1586,-3.67696,612,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 71065
72062,43.25263,-4.63921,376,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 72062
72063,43.28945,-4.33923,131,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 72063
72064,43.33148,-4.02776,66,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 72064
72065,43.3718,-3.72796,43,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 72065
72066,43.38476,-3.44972,37,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 72066
73063,43.3917,-4.49297,1,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 73063
73065,43.48289,-3.82859,15,ES130,Cantabria,ES13,Cantabria,ES1,Noroeste (ES),ES,Spain,North of Tagus,Spain - Cantabria - Cantabria - 73065
65063,41.74709,-3.96505,894,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 65063
65064,41.78828,-3.66917,913,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 65064
65065,41.8286,-3.37294,959,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 65065
66063,41.96861,-4.01653,904,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 66063
66064,42.00998,-3.71962,913,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 66064
66065,42.05048,-3.42236,1000,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 66065
66066,42.09009,-3.12476,1155,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 66066
67063,42.19006,-4.06852,816,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 67063
67064,42.2316,-3.77058,883,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 67064
67065,42.27227,-3.47228,961,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 67065
67066,42.31205,-3.17362,823,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 67066
68063,42.41141,-4.12102,824,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 68063
68064,42.45313,-3.82203,918,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 68064
68065,42.49397,-3.52268,926,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 68065
68066,42.53393,-3.22298,744,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 68066
69063,42.63268,-4.17405,884,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 69063
69064,42.67458,-3.87401,939,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 69064
69065,42.7156,-3.5736,965,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 69065
69066,42.75573,-3.27282,642,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 69066
70065,42.93714,-3.62502,604,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 70065
70066,42.97744,-3.32317,667,ES412,Burgos,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Burgos - 70066
68058,42.18961,-5.61026,766,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 68058
68059,42.23572,-5.31319,801,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 68059
69055,42.26575,-6.56028,1192,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69055
69056,42.31468,-6.26343,979,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69056
69057,42.36274,-5.96616,791,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69057
69058,42.40993,-5.66848,844,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69058
69059,42.45624,-5.37038,832,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69059
69060,42.50167,-5.07189,888,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 69060
70055,42.48535,-6.62214,542,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70055
70056,42.5345,-6.32428,931,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70056
70057,42.58276,-6.02598,956,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70057
70058,42.63015,-5.72727,894,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70058
70059,42.67666,-5.42814,869,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70059
70060,42.72229,-5.1286,910,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 70060
71054,42.65463,-6.98306,882,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71054
71055,42.70486,-6.68461,658,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71055
71056,42.75421,-6.38572,908,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71056
71057,42.80269,-6.0864,1209,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71057
71058,42.85028,-5.78665,1132,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71058
71059,42.89699,-5.48648,1152,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71059
71060,42.94281,-5.18589,1183,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71060
71061,42.98775,-4.88489,1294,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 71061
72056,42.97383,-6.44778,1124,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 72056
72057,43.02251,-6.14742,1248,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 72057
72061,43.20838,-4.94168,823,ES413,León,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - León - 72061
66061,41.88325,-4.60925,813,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 66061
66062,41.92637,-4.31307,815,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 66062
67061,42.10433,-4.6633,775,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 67061
67062,42.14763,-4.36609,800,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 67062
68061,42.32532,-4.71787,833,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 68061
68062,42.36881,-4.41964,819,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 68062
69061,42.54622,-4.773,965,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 69061
69062,42.58989,-4.47371,898,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 69062
70061,42.76703,-4.82866,1122,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 70061
70062,42.81089,-4.52833,1073,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 70062
70063,42.85386,-4.22761,939,ES414,Palencia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Palencia - 70063
60056,40.33183,-5.74171,958,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 60056
61053,40.40801,-6.66341,832,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 61053
61054,40.45703,-6.37515,806,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 61054
61055,40.50521,-6.0865,674,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 61055
61056,40.55255,-5.79747,876,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 61056
61057,40.59904,-5.50806,939,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 61057
62053,40.62804,-6.72253,709,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62053
62054,40.67726,-6.43333,740,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62054
62055,40.72564,-6.14374,816,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62055
62056,40.77317,-5.85376,857,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62056
62057,40.81985,-5.5634,855,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62057
62058,40.86567,-5.27267,867,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 62058
63053,40.84796,-6.78222,667,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63053
63054,40.89738,-6.49207,732,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63054
63055,40.94596,-6.20153,756,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63055
63056,40.99368,-5.9106,796,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63056
63057,41.04055,-5.61928,816,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63057
63058,41.08657,-5.32758,809,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 63058
64054,41.1174,-6.55138,733,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 64054
64055,41.16618,-6.25988,735,ES415,Salamanca,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Salamanca - 64055
61061,40.77649,-4.34681,1014,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 61061
61062,40.81872,-4.05562,1138,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 61062
62061,40.99803,-4.39829,903,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 62061
62062,41.04043,-4.10612,924,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 62062
62063,41.08198,-3.8136,1017,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 62063
63061,41.21947,-4.45026,793,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 63061
63062,41.26205,-4.1571,872,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 63062
63063,41.30377,-3.86359,958,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 63063
63064,41.34462,-3.56974,984,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 63064
64063,41.52547,-3.91407,922,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 64063
64064,41.56649,-3.61921,931,ES416,Segovia,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Segovia - 64064
62067,41.23952,-2.64021,1099,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 62067
62068,41.27674,-2.34606,940,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 62068
63065,41.3846,-3.27555,1033,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 63065
63066,41.42372,-2.98102,1013,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 63066
63067,41.46197,-2.68618,957,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 63067
63068,41.49934,-2.39101,996,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 63068
63069,41.53585,-2.09553,997,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 63069
