STRUCTURE_NAME,indic_de,Demographic indicator,Geo_Cod,Geo_Desc,Ano,OBS_VALUE,Rank
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2005,1.9,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2006,2,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2007,2.1,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2008,1.8,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2009,1.8,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2010,1.7,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2011,1.9,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2012,1.7,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2013,1.7,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2014,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2015,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2016,1.9,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2017,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2018,1.8,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2019,1.8,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2020,1.8,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2022,1.8,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DE_TOT,Germany including former GDR,2023,1.9,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1960,13.9,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1961,14.6,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1962,13.2,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1963,13.1,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1964,12.5,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1965,13.2,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1966,11.9,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1967,10.9,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1968,10.6,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1969,10.3,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1970,9.5,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1971,9.3,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1972,8.5,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1973,7.3,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1974,7,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1975,6.7,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1976,6.1,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1977,4.7,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1978,5,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1979,4.8,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1980,4.6,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1981,3.8,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1982,3.7,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1983,3.8,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1984,4,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1985,3.6,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1986,4,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1987,3.7,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1988,3.8,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1989,4,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1990,3.6,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1991,3.4,18
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1992,3.2,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1993,2.9,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1994,3.4,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1995,3,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,1996,3.3,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2000,3.3,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2001,2.6,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2002,2.8,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2003,2.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2004,2.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2005,2.8,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2006,2.6,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2007,2.4,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2008,2.6,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2009,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2010,2.2,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2011,2.3,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2012,2.4,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2013,2.4,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2014,2.7,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2015,2.6,3
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2016,2.3,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2017,2.7,1
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2018,2.5,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2019,2.1,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2020,2.4,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,DK,Denmark,2021,2.3,2
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1960,9.6,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1961,9.3,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1962,10.1,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1963,9.3,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1964,9.1,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1965,9.4,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1966,9.3,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1967,9.3,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1968,7.4,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1969,7.1,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1970,8.1,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1971,8,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1972,7,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1973,5.6,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1974,8.2,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1975,8.1,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1976,7.8,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1977,8,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1978,7.8,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1979,8.3,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1980,7.3,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1981,7.5,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1982,8.7,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1983,8.3,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1984,7.4,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1985,7.5,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1986,9.2,3
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1987,9.6,2
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1988,9,2
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1989,7.9,2
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1990,6.1,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1991,6.7,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1992,10.3,1
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1993,8.1,2
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1994,6.6,3
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1995,7.9,3
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1996,5.5,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1997,4.1,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1998,3,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,1999,4.1,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2000,3.8,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2001,2.5,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2002,2.4,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2003,3,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2004,3.4,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2005,2,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2006,1.7,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2007,1.8,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2008,2.2,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2009,1.4,18
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2010,1.6,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2011,1,25
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2012,1.3,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2013,0.7,25
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2014,1.1,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2015,1.2,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2016,0.7,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2017,1.1,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2018,0.8,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2019,0.4,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2021,1.2,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2022,0.8,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EE,Estonia,2023,0.5,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1960,12.3,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1961,12.7,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1962,13.1,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1963,14.1,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1964,13.3,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1965,14.1,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1966,14.6,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1967,15,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1968,15,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1969,15,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1970,14.5,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1971,14.7,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1972,14.8,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1973,13.4,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1974,13.9,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1975,13.8,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1976,13.1,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1977,12,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1978,11.6,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1979,11.7,4
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1980,11.2,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1981,9.2,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1982,8.3,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1983,7.8,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1984,7.8,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1985,7.6,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1986,6.5,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1987,6.6,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1988,6.1,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1989,4.9,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1990,4.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1991,4.3,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1992,4,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1993,4.3,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1994,4,8
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1995,4.1,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1996,3.7,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1997,3.4,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1998,3.1,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,1999,3,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2000,2.9,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2001,2.3,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2002,2.3,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2003,1.8,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2004,1.8,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2005,1.8,18
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2006,1.6,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2007,1.5,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2008,1.1,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2009,1.2,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2010,1.5,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2011,1.3,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2012,1.2,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2013,1.8,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2014,1.8,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2015,1.9,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2017,1.6,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2018,1.6,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2019,1.7,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2020,1.6,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2021,1.6,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2022,1.4,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,EL,Greece,2023,1.5,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1960,15.9,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1961,16.6,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1962,16.5,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1963,16.1,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1964,16.2,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1965,15.7,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1966,15.3,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1967,15.5,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1968,15,7
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1969,14.4,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,ES,Spain,1970,13.7,10
