NUTS3_Cod,NUTS3_Desc,Sexo,Idade,População,Pct
1D2,Médio Tejo,Mulheres,93,329,0.0016
1D2,Médio Tejo,Mulheres,94,307,0.0015
1D2,Médio Tejo,Mulheres,95,212,0.001
1D2,Médio Tejo,Mulheres,96,159,0.0008
1D2,Médio Tejo,Mulheres,97,118,0.0006
1D2,Médio Tejo,Mulheres,98,82,0.0004
1D2,Médio Tejo,Mulheres,99,55,0.0003
1D2,Médio Tejo,Mulheres,100,90,0.0004
1D3,Lezíria do Tejo,Homens,0,825,-0.0035
1D3,Lezíria do Tejo,Homens,1,863,-0.0037
1D3,Lezíria do Tejo,Homens,2,968,-0.0041
1D3,Lezíria do Tejo,Homens,3,992,-0.0042
1D3,Lezíria do Tejo,Homens,4,957,-0.0041
1D3,Lezíria do Tejo,Homens,5,979,-0.0042
1D3,Lezíria do Tejo,Homens,6,979,-0.0042
1D3,Lezíria do Tejo,Homens,7,920,-0.0039
1D3,Lezíria do Tejo,Homens,8,1041,-0.0044
1D3,Lezíria do Tejo,Homens,9,1051,-0.0045
1D3,Lezíria do Tejo,Homens,10,1162,-0.0049
1D3,Lezíria do Tejo,Homens,11,1134,-0.0048
1D3,Lezíria do Tejo,Homens,12,1155,-0.0049
1D3,Lezíria do Tejo,Homens,13,1208,-0.0051
1D3,Lezíria do Tejo,Homens,14,1228,-0.0052
1D3,Lezíria do Tejo,Homens,15,1210,-0.0051
1D3,Lezíria do Tejo,Homens,16,1245,-0.0053
1D3,Lezíria do Tejo,Homens,17,1247,-0.0053
1D3,Lezíria do Tejo,Homens,18,1310,-0.0056
1D3,Lezíria do Tejo,Homens,19,1272,-0.0054
1D3,Lezíria do Tejo,Homens,20,1374,-0.0058
1D3,Lezíria do Tejo,Homens,21,1320,-0.0056
1D3,Lezíria do Tejo,Homens,22,1276,-0.0054
1D3,Lezíria do Tejo,Homens,23,1153,-0.0049
1D3,Lezíria do Tejo,Homens,24,1222,-0.0052
1D3,Lezíria do Tejo,Homens,25,1090,-0.0046
1D3,Lezíria do Tejo,Homens,26,1093,-0.0046
1D3,Lezíria do Tejo,Homens,27,1031,-0.0044
1D3,Lezíria do Tejo,Homens,28,1129,-0.0048
1D3,Lezíria do Tejo,Homens,29,1065,-0.0045
1D3,Lezíria do Tejo,Homens,30,1120,-0.0047
1D3,Lezíria do Tejo,Homens,31,1153,-0.0049
1D3,Lezíria do Tejo,Homens,32,1133,-0.0048
1D3,Lezíria do Tejo,Homens,33,1204,-0.0051
1D3,Lezíria do Tejo,Homens,34,1184,-0.005
1D3,Lezíria do Tejo,Homens,35,1275,-0.0054
1D3,Lezíria do Tejo,Homens,36,1345,-0.0057
1D3,Lezíria do Tejo,Homens,37,1411,-0.006
1D3,Lezíria do Tejo,Homens,38,1424,-0.006
1D3,Lezíria do Tejo,Homens,39,1509,-0.0064
1D3,Lezíria do Tejo,Homens,40,1494,-0.0063
1D3,Lezíria do Tejo,Homens,41,1570,-0.0067
1D3,Lezíria do Tejo,Homens,42,1656,-0.007
1D3,Lezíria do Tejo,Homens,43,1738,-0.0074
1D3,Lezíria do Tejo,Homens,44,1836,-0.0078
1D3,Lezíria do Tejo,Homens,45,1832,-0.0078
1D3,Lezíria do Tejo,Homens,46,1822,-0.0077
1D3,Lezíria do Tejo,Homens,47,1751,-0.0074
1D3,Lezíria do Tejo,Homens,48,1760,-0.0075
1D3,Lezíria do Tejo,Homens,49,1732,-0.0073
1D3,Lezíria do Tejo,Homens,50,1770,-0.0075
1D3,Lezíria do Tejo,Homens,51,1708,-0.0072
1D3,Lezíria do Tejo,Homens,52,1613,-0.0068
1D3,Lezíria do Tejo,Homens,53,1549,-0.0066
1D3,Lezíria do Tejo,Homens,54,1574,-0.0067
1D3,Lezíria do Tejo,Homens,55,1600,-0.0068
1D3,Lezíria do Tejo,Homens,56,1596,-0.0068
1D3,Lezíria do Tejo,Homens,57,1557,-0.0066
1D3,Lezíria do Tejo,Homens,58,1583,-0.0067
1D3,Lezíria do Tejo,Homens,59,1588,-0.0067
1D3,Lezíria do Tejo,Homens,60,1576,-0.0067
1D3,Lezíria do Tejo,Homens,61,1532,-0.0065
1D3,Lezíria do Tejo,Homens,62,1491,-0.0063
1D3,Lezíria do Tejo,Homens,63,1494,-0.0063
1D3,Lezíria do Tejo,Homens,64,1418,-0.006
1D3,Lezíria do Tejo,Homens,65,1426,-0.006
1D3,Lezíria do Tejo,Homens,66,1477,-0.0063
1D3,Lezíria do Tejo,Homens,67,1331,-0.0056
1D3,Lezíria do Tejo,Homens,68,1402,-0.0059
1D3,Lezíria do Tejo,Homens,69,1380,-0.0059
1D3,Lezíria do Tejo,Homens,70,1359,-0.0058
1D3,Lezíria do Tejo,Homens,71,1372,-0.0058
1D3,Lezíria do Tejo,Homens,72,1385,-0.0059
1D3,Lezíria do Tejo,Homens,73,1258,-0.0053
1D3,Lezíria do Tejo,Homens,74,1194,-0.0051
1D3,Lezíria do Tejo,Homens,75,1198,-0.0051
1D3,Lezíria do Tejo,Homens,76,1100,-0.0047
1D3,Lezíria do Tejo,Homens,77,1065,-0.0045
1D3,Lezíria do Tejo,Homens,78,1014,-0.0043
1D3,Lezíria do Tejo,Homens,79,869,-0.0037
1D3,Lezíria do Tejo,Homens,80,846,-0.0036
1D3,Lezíria do Tejo,Homens,81,879,-0.0037
1D3,Lezíria do Tejo,Homens,82,875,-0.0037
1D3,Lezíria do Tejo,Homens,83,741,-0.0031
1D3,Lezíria do Tejo,Homens,84,686,-0.0029
1D3,Lezíria do Tejo,Homens,85,581,-0.0025
1D3,Lezíria do Tejo,Homens,86,508,-0.0022
1D3,Lezíria do Tejo,Homens,87,413,-0.0018
1D3,Lezíria do Tejo,Homens,88,374,-0.0016
1D3,Lezíria do Tejo,Homens,89,298,-0.0013
1D3,Lezíria do Tejo,Homens,90,219,-0.0009
1D3,Lezíria do Tejo,Homens,91,192,-0.0008
1D3,Lezíria do Tejo,Homens,92,157,-0.0007
1D3,Lezíria do Tejo,Homens,93,101,-0.0004
1D3,Lezíria do Tejo,Homens,94,73,-0.0003
1D3,Lezíria do Tejo,Homens,95,51,-0.0002
1D3,Lezíria do Tejo,Homens,96,28,-0.0001
1D3,Lezíria do Tejo,Homens,97,21,-0.0001
1D3,Lezíria do Tejo,Homens,98,14,-0.0001
1D3,Lezíria do Tejo,Homens,99,11,0
1D3,Lezíria do Tejo,Homens,100,10,0
1D3,Lezíria do Tejo,Mulheres,0,850,0.0036
1D3,Lezíria do Tejo,Mulheres,1,825,0.0035
1D3,Lezíria do Tejo,Mulheres,2,877,0.0037
1D3,Lezíria do Tejo,Mulheres,3,918,0.0039
1D3,Lezíria do Tejo,Mulheres,4,915,0.0039
1D3,Lezíria do Tejo,Mulheres,5,1060,0.0045
1D3,Lezíria do Tejo,Mulheres,6,985,0.0042
1D3,Lezíria do Tejo,Mulheres,7,933,0.004
1D3,Lezíria do Tejo,Mulheres,8,959,0.0041
1D3,Lezíria do Tejo,Mulheres,9,979,0.0042
1D3,Lezíria do Tejo,Mulheres,10,1103,0.0047
1D3,Lezíria do Tejo,Mulheres,11,1101,0.0047
1D3,Lezíria do Tejo,Mulheres,12,1165,0.0049
1D3,Lezíria do Tejo,Mulheres,13,1147,0.0049
1D3,Lezíria do Tejo,Mulheres,14,1166,0.0049
1D3,Lezíria do Tejo,Mulheres,15,1183,0.005
1D3,Lezíria do Tejo,Mulheres,16,1214,0.0051
1D3,Lezíria do Tejo,Mulheres,17,1162,0.0049
1D3,Lezíria do Tejo,Mulheres,18,1211,0.0051
1D3,Lezíria do Tejo,Mulheres,19,1129,0.0048
1D3,Lezíria do Tejo,Mulheres,20,1222,0.0052
1D3,Lezíria do Tejo,Mulheres,21,1227,0.0052
1D3,Lezíria do Tejo,Mulheres,22,1166,0.0049
1D3,Lezíria do Tejo,Mulheres,23,1099,0.0047
1D3,Lezíria do Tejo,Mulheres,24,1070,0.0045
1D3,Lezíria do Tejo,Mulheres,25,957,0.0041
1D3,Lezíria do Tejo,Mulheres,26,1035,0.0044
1D3,Lezíria do Tejo,Mulheres,27,1008,0.0043
1D3,Lezíria do Tejo,Mulheres,28,1060,0.0045
1D3,Lezíria do Tejo,Mulheres,29,1049,0.0044
1D3,Lezíria do Tejo,Mulheres,30,990,0.0042
1D3,Lezíria do Tejo,Mulheres,31,1032,0.0044
1D3,Lezíria do Tejo,Mulheres,32,1082,0.0046
1D3,Lezíria do Tejo,Mulheres,33,1103,0.0047
1D3,Lezíria do Tejo,Mulheres,34,1172,0.005
1D3,Lezíria do Tejo,Mulheres,35,1184,0.005
1D3,Lezíria do Tejo,Mulheres,36,1351,0.0057
1D3,Lezíria do Tejo,Mulheres,37,1411,0.006
1D3,Lezíria do Tejo,Mulheres,38,1485,0.0063
1D3,Lezíria do Tejo,Mulheres,39,1535,0.0065
1D3,Lezíria do Tejo,Mulheres,40,1619,0.0069
1D3,Lezíria do Tejo,Mulheres,41,1655,0.007
1D3,Lezíria do Tejo,Mulheres,42,1705,0.0072
1D3,Lezíria do Tejo,Mulheres,43,1835,0.0078
1D3,Lezíria do Tejo,Mulheres,44,1912,0.0081
1D3,Lezíria do Tejo,Mulheres,45,1928,0.0082
1D3,Lezíria do Tejo,Mulheres,46,1897,0.008
1D3,Lezíria do Tejo,Mulheres,47,1810,0.0077
1D3,Lezíria do Tejo,Mulheres,48,1872,0.0079
1D3,Lezíria do Tejo,Mulheres,49,1837,0.0078
1D3,Lezíria do Tejo,Mulheres,50,1771,0.0075
1D3,Lezíria do Tejo,Mulheres,51,1681,0.0071
1D3,Lezíria do Tejo,Mulheres,52,1711,0.0073
1D3,Lezíria do Tejo,Mulheres,53,1699,0.0072
1D3,Lezíria do Tejo,Mulheres,54,1768,0.0075
1D3,Lezíria do Tejo,Mulheres,55,1740,0.0074
1D3,Lezíria do Tejo,Mulheres,56,1755,0.0074
1D3,Lezíria do Tejo,Mulheres,57,1748,0.0074
1D3,Lezíria do Tejo,Mulheres,58,1771,0.0075
1D3,Lezíria do Tejo,Mulheres,59,1769,0.0075
1D3,Lezíria do Tejo,Mulheres,60,1672,0.0071
1D3,Lezíria do Tejo,Mulheres,61,1653,0.007
1D3,Lezíria do Tejo,Mulheres,62,1756,0.0074
1D3,Lezíria do Tejo,Mulheres,63,1696,0.0072
1D3,Lezíria do Tejo,Mulheres,64,1629,0.0069
1D3,Lezíria do Tejo,Mulheres,65,1608,0.0068
1D3,Lezíria do Tejo,Mulheres,66,1640,0.007
1D3,Lezíria do Tejo,Mulheres,67,1581,0.0067
1D3,Lezíria do Tejo,Mulheres,68,1617,0.0069
1D3,Lezíria do Tejo,Mulheres,69,1560,0.0066
1D3,Lezíria do Tejo,Mulheres,70,1610,0.0068
1D3,Lezíria do Tejo,Mulheres,71,1558,0.0066
1D3,Lezíria do Tejo,Mulheres,72,1666,0.0071
1D3,Lezíria do Tejo,Mulheres,73,1518,0.0064
1D3,Lezíria do Tejo,Mulheres,74,1422,0.006
1D3,Lezíria do Tejo,Mulheres,75,1560,0.0066
1D3,Lezíria do Tejo,Mulheres,76,1392,0.0059
1D3,Lezíria do Tejo,Mulheres,77,1454,0.0062
1D3,Lezíria do Tejo,Mulheres,78,1356,0.0057
1D3,Lezíria do Tejo,Mulheres,79,1200,0.0051
1D3,Lezíria do Tejo,Mulheres,80,1259,0.0053
1D3,Lezíria do Tejo,Mulheres,81,1186,0.005
1D3,Lezíria do Tejo,Mulheres,82,1205,0.0051
1D3,Lezíria do Tejo,Mulheres,83,1054,0.0045
1D3,Lezíria do Tejo,Mulheres,84,1096,0.0046
1D3,Lezíria do Tejo,Mulheres,85,943,0.004
1D3,Lezíria do Tejo,Mulheres,86,892,0.0038
1D3,Lezíria do Tejo,Mulheres,87,800,0.0034
1D3,Lezíria do Tejo,Mulheres,88,703,0.003
1D3,Lezíria do Tejo,Mulheres,89,612,0.0026
1D3,Lezíria do Tejo,Mulheres,90,532,0.0023
1D3,Lezíria do Tejo,Mulheres,91,422,0.0018
1D3,Lezíria do Tejo,Mulheres,92,353,0.0015
1D3,Lezíria do Tejo,Mulheres,93,302,0.0013
1D3,Lezíria do Tejo,Mulheres,94,230,0.001
1D3,Lezíria do Tejo,Mulheres,95,153,0.0006
1D3,Lezíria do Tejo,Mulheres,96,118,0.0005
1D3,Lezíria do Tejo,Mulheres,97,88,0.0004
1D3,Lezíria do Tejo,Mulheres,98,64,0.0003
1D3,Lezíria do Tejo,Mulheres,99,32,0.0001
1D3,Lezíria do Tejo,Mulheres,100,61,0.0003
1A0,Grande Lisboa,Homens,0,8832,-0.0043
1A0,Grande Lisboa,Homens,1,9469,-0.0046
1A0,Grande Lisboa,Homens,2,9672,-0.0047
1A0,Grande Lisboa,Homens,3,9548,-0.0046
1A0,Grande Lisboa,Homens,4,9927,-0.0048
1A0,Grande Lisboa,Homens,5,10000,-0.0048
1A0,Grande Lisboa,Homens,6,9925,-0.0048
1A0,Grande Lisboa,Homens,7,9477,-0.0046
1A0,Grande Lisboa,Homens,8,9885,-0.0048
1A0,Grande Lisboa,Homens,9,10431,-0.0051
1A0,Grande Lisboa,Homens,10,10800,-0.0052
1A0,Grande Lisboa,Homens,11,10727,-0.0052
1A0,Grande Lisboa,Homens,12,10905,-0.0053
1A0,Grande Lisboa,Homens,13,10858,-0.0053
1A0,Grande Lisboa,Homens,14,10817,-0.0052
1A0,Grande Lisboa,Homens,15,11193,-0.0054
1A0,Grande Lisboa,Homens,16,10812,-0.0052
1A0,Grande Lisboa,Homens,17,11068,-0.0054
1A0,Grande Lisboa,Homens,18,11186,-0.0054
1A0,Grande Lisboa,Homens,19,10895,-0.0053
1A0,Grande Lisboa,Homens,20,11717,-0.0057
1A0,Grande Lisboa,Homens,21,11775,-0.0057
1A0,Grande Lisboa,Homens,22,11422,-0.0055
1A0,Grande Lisboa,Homens,23,11458,-0.0056
1A0,Grande Lisboa,Homens,24,11543,-0.0056
1A0,Grande Lisboa,Homens,25,11535,-0.0056
1A0,Grande Lisboa,Homens,26,11891,-0.0058
1A0,Grande Lisboa,Homens,27,12363,-0.006
1A0,Grande Lisboa,Homens,28,12455,-0.006
1A0,Grande Lisboa,Homens,29,12827,-0.0062
1A0,Grande Lisboa,Homens,30,12650,-0.0061
1A0,Grande Lisboa,Homens,31,12437,-0.006
1A0,Grande Lisboa,Homens,32,12749,-0.0062
1A0,Grande Lisboa,Homens,33,12410,-0.006
1A0,Grande Lisboa,Homens,34,12288,-0.006
1A0,Grande Lisboa,Homens,35,12486,-0.0061
1A0,Grande Lisboa,Homens,36,12864,-0.0062
1A0,Grande Lisboa,Homens,37,13451,-0.0065
1A0,Grande Lisboa,Homens,38,13774,-0.0067
1A0,Grande Lisboa,Homens,39,13738,-0.0067
1A0,Grande Lisboa,Homens,40,14038,-0.0068
1A0,Grande Lisboa,Homens,41,14486,-0.007
1A0,Grande Lisboa,Homens,42,14825,-0.0072
1A0,Grande Lisboa,Homens,43,15512,-0.0075
1A0,Grande Lisboa,Homens,44,15996,-0.0078
1A0,Grande Lisboa,Homens,45,16274,-0.0079
1A0,Grande Lisboa,Homens,46,15614,-0.0076
1A0,Grande Lisboa,Homens,47,14874,-0.0072
1A0,Grande Lisboa,Homens,48,14980,-0.0073
1A0,Grande Lisboa,Homens,49,14712,-0.0071
1A0,Grande Lisboa,Homens,50,14091,-0.0068
1A0,Grande Lisboa,Homens,51,13508,-0.0065
1A0,Grande Lisboa,Homens,52,13219,-0.0064
1A0,Grande Lisboa,Homens,53,12966,-0.0063
1A0,Grande Lisboa,Homens,54,12799,-0.0062
1A0,Grande Lisboa,Homens,55,12735,-0.0062
1A0,Grande Lisboa,Homens,56,12418,-0.006
1A0,Grande Lisboa,Homens,57,12112,-0.0059
1A0,Grande Lisboa,Homens,58,11713,-0.0057
1A0,Grande Lisboa,Homens,59,11336,-0.0055
1A0,Grande Lisboa,Homens,60,11373,-0.0055
1A0,Grande Lisboa,Homens,61,11016,-0.0053
1A0,Grande Lisboa,Homens,62,10696,-0.0052
1A0,Grande Lisboa,Homens,63,10895,-0.0053
1A0,Grande Lisboa,Homens,64,10193,-0.0049
1A0,Grande Lisboa,Homens,65,10441,-0.0051
1A0,Grande Lisboa,Homens,66,10001,-0.0048
1A0,Grande Lisboa,Homens,67,9816,-0.0048
1A0,Grande Lisboa,Homens,68,9817,-0.0048
1A0,Grande Lisboa,Homens,69,9669,-0.0047
1A0,Grande Lisboa,Homens,70,9967,-0.0048
1A0,Grande Lisboa,Homens,71,9993,-0.0048
1A0,Grande Lisboa,Homens,72,9760,-0.0047
1A0,Grande Lisboa,Homens,73,9130,-0.0044
1A0,Grande Lisboa,Homens,74,8552,-0.0041
1A0,Grande Lisboa,Homens,75,8623,-0.0042
1A0,Grande Lisboa,Homens,76,7965,-0.0039
1A0,Grande Lisboa,Homens,77,7633,-0.0037
1A0,Grande Lisboa,Homens,78,6909,-0.0034
1A0,Grande Lisboa,Homens,79,6040,-0.0029
1A0,Grande Lisboa,Homens,80,5817,-0.0028
1A0,Grande Lisboa,Homens,81,5622,-0.0027
1A0,Grande Lisboa,Homens,82,5199,-0.0025
1A0,Grande Lisboa,Homens,83,4704,-0.0023
1A0,Grande Lisboa,Homens,84,4383,-0.0021
1A0,Grande Lisboa,Homens,85,3942,-0.0019
1A0,Grande Lisboa,Homens,86,3243,-0.0016
1A0,Grande Lisboa,Homens,87,2764,-0.0013
1A0,Grande Lisboa,Homens,88,2480,-0.0012
1A0,Grande Lisboa,Homens,89,1964,-0.001
1A0,Grande Lisboa,Homens,90,1630,-0.0008
1A0,Grande Lisboa,Homens,91,1233,-0.0006
1A0,Grande Lisboa,Homens,92,986,-0.0005
1A0,Grande Lisboa,Homens,93,665,-0.0003
1A0,Grande Lisboa,Homens,94,505,-0.0002
1A0,Grande Lisboa,Homens,95,360,-0.0002
1A0,Grande Lisboa,Homens,96,266,-0.0001
1A0,Grande Lisboa,Homens,97,170,-0.0001
1A0,Grande Lisboa,Homens,98,114,-0.0001
1A0,Grande Lisboa,Homens,99,63,0
1A0,Grande Lisboa,Homens,100,82,0
1A0,Grande Lisboa,Mulheres,0,8448,0.0041
1A0,Grande Lisboa,Mulheres,1,8974,0.0044
1A0,Grande Lisboa,Mulheres,2,9210,0.0045
1A0,Grande Lisboa,Mulheres,3,9226,0.0045
1A0,Grande Lisboa,Mulheres,4,9414,0.0046
1A0,Grande Lisboa,Mulheres,5,9514,0.0046
1A0,Grande Lisboa,Mulheres,6,9233,0.0045
1A0,Grande Lisboa,Mulheres,7,9041,0.0044
1A0,Grande Lisboa,Mulheres,8,9454,0.0046
1A0,Grande Lisboa,Mulheres,9,9672,0.0047
1A0,Grande Lisboa,Mulheres,10,10373,0.005
1A0,Grande Lisboa,Mulheres,11,10137,0.0049
1A0,Grande Lisboa,Mulheres,12,10408,0.005
1A0,Grande Lisboa,Mulheres,13,10115,0.0049
1A0,Grande Lisboa,Mulheres,14,10392,0.005
1A0,Grande Lisboa,Mulheres,15,10583,0.0051
1A0,Grande Lisboa,Mulheres,16,10419,0.0051
1A0,Grande Lisboa,Mulheres,17,10714,0.0052
1A0,Grande Lisboa,Mulheres,18,11048,0.0054
1A0,Grande Lisboa,Mulheres,19,10547,0.0051
1A0,Grande Lisboa,Mulheres,20,11353,0.0055
1A0,Grande Lisboa,Mulheres,21,11420,0.0055
1A0,Grande Lisboa,Mulheres,22,11307,0.0055
1A0,Grande Lisboa,Mulheres,23,11295,0.0055
1A0,Grande Lisboa,Mulheres,24,11428,0.0055
1A0,Grande Lisboa,Mulheres,25,11469,0.0056
1A0,Grande Lisboa,Mulheres,26,11825,0.0057
1A0,Grande Lisboa,Mulheres,27,12433,0.006
1A0,Grande Lisboa,Mulheres,28,12893,0.0063
1A0,Grande Lisboa,Mulheres,29,13107,0.0064
1A0,Grande Lisboa,Mulheres,30,13135,0.0064
1A0,Grande Lisboa,Mulheres,31,12966,0.0063
1A0,Grande Lisboa,Mulheres,32,13062,0.0063
1A0,Grande Lisboa,Mulheres,33,12642,0.0061
1A0,Grande Lisboa,Mulheres,34,13079,0.0063
1A0,Grande Lisboa,Mulheres,35,13139,0.0064
1A0,Grande Lisboa,Mulheres,36,13688,0.0066
1A0,Grande Lisboa,Mulheres,37,14260,0.0069
1A0,Grande Lisboa,Mulheres,38,14932,0.0072
1A0,Grande Lisboa,Mulheres,39,15008,0.0073
1A0,Grande Lisboa,Mulheres,40,15439,0.0075
1A0,Grande Lisboa,Mulheres,41,15926,0.0077
1A0,Grande Lisboa,Mulheres,42,16392,0.0079
1A0,Grande Lisboa,Mulheres,43,17402,0.0084
1A0,Grande Lisboa,Mulheres,44,17927,0.0087
1A0,Grande Lisboa,Mulheres,45,18064,0.0088
1A0,Grande Lisboa,Mulheres,46,17396,0.0084
1A0,Grande Lisboa,Mulheres,47,17065,0.0083
1A0,Grande Lisboa,Mulheres,48,16760,0.0081
1A0,Grande Lisboa,Mulheres,49,16512,0.008
1A0,Grande Lisboa,Mulheres,50,15984,0.0078
1A0,Grande Lisboa,Mulheres,51,15283,0.0074
1A0,Grande Lisboa,Mulheres,52,14952,0.0073
1A0,Grande Lisboa,Mulheres,53,14872,0.0072
1A0,Grande Lisboa,Mulheres,54,15041,0.0073
1A0,Grande Lisboa,Mulheres,55,14955,0.0073
1A0,Grande Lisboa,Mulheres,56,14936,0.0072
1A0,Grande Lisboa,Mulheres,57,14273,0.0069
1A0,Grande Lisboa,Mulheres,58,14010,0.0068
1A0,Grande Lisboa,Mulheres,59,13558,0.0066
1A0,Grande Lisboa,Mulheres,60,13860,0.0067
1A0,Grande Lisboa,Mulheres,61,13503,0.0065
1A0,Grande Lisboa,Mulheres,62,13463,0.0065
1A0,Grande Lisboa,Mulheres,63,13425,0.0065
1A0,Grande Lisboa,Mulheres,64,12838,0.0062
1A0,Grande Lisboa,Mulheres,65,13005,0.0063
1A0,Grande Lisboa,Mulheres,66,12745,0.0062
1A0,Grande Lisboa,Mulheres,67,12693,0.0062
1A0,Grande Lisboa,Mulheres,68,12853,0.0062
1A0,Grande Lisboa,Mulheres,69,12735,0.0062
1A0,Grande Lisboa,Mulheres,70,12939,0.0063
1A0,Grande Lisboa,Mulheres,71,12647,0.0061
1A0,Grande Lisboa,Mulheres,72,12832,0.0062
1A0,Grande Lisboa,Mulheres,73,12178,0.0059
1A0,Grande Lisboa,Mulheres,74,11764,0.0057
1A0,Grande Lisboa,Mulheres,75,11500,0.0056
1A0,Grande Lisboa,Mulheres,76,11154,0.0054
1A0,Grande Lisboa,Mulheres,77,10283,0.005
1A0,Grande Lisboa,Mulheres,78,9400,0.0046
1A0,Grande Lisboa,Mulheres,79,8406,0.0041
1A0,Grande Lisboa,Mulheres,80,8259,0.004
1A0,Grande Lisboa,Mulheres,81,8304,0.004
1A0,Grande Lisboa,Mulheres,82,8161,0.004
1A0,Grande Lisboa,Mulheres,83,7523,0.0036
1A0,Grande Lisboa,Mulheres,84,7065,0.0034
1A0,Grande Lisboa,Mulheres,85,6535,0.0032
1A0,Grande Lisboa,Mulheres,86,5856,0.0028
1A0,Grande Lisboa,Mulheres,87,5315,0.0026
1A0,Grande Lisboa,Mulheres,88,4951,0.0024
1A0,Grande Lisboa,Mulheres,89,4298,0.0021
1A0,Grande Lisboa,Mulheres,90,3652,0.0018
1A0,Grande Lisboa,Mulheres,91,3016,0.0015
1A0,Grande Lisboa,Mulheres,92,2464,0.0012
1A0,Grande Lisboa,Mulheres,93,1901,0.0009
1A0,Grande Lisboa,Mulheres,94,1598,0.0008
1A0,Grande Lisboa,Mulheres,95,1206,0.0006
1A0,Grande Lisboa,Mulheres,96,839,0.0004
1A0,Grande Lisboa,Mulheres,97,633,0.0003
1A0,Grande Lisboa,Mulheres,98,465,0.0002
1A0,Grande Lisboa,Mulheres,99,318,0.0002
1A0,Grande Lisboa,Mulheres,100,465,0.0002
1B0,Península de Setúbal,Homens,0,3297,-0.0041
1B0,Península de Setúbal,Homens,1,3564,-0.0044
1B0,Península de Setúbal,Homens,2,3580,-0.0044
1B0,Península de Setúbal,Homens,3,3677,-0.0046
1B0,Península de Setúbal,Homens,4,3889,-0.0048
1B0,Península de Setúbal,Homens,5,3912,-0.0048
1B0,Península de Setúbal,Homens,6,3813,-0.0047
1B0,Península de Setúbal,Homens,7,3700,-0.0046
1B0,Península de Setúbal,Homens,8,3971,-0.0049
1B0,Península de Setúbal,Homens,9,4172,-0.0052
1B0,Península de Setúbal,Homens,10,4401,-0.0054
1B0,Península de Setúbal,Homens,11,4284,-0.0053
1B0,Península de Setúbal,Homens,12,4490,-0.0056
1B0,Península de Setúbal,Homens,13,4369,-0.0054
1B0,Península de Setúbal,Homens,14,4531,-0.0056
1B0,Península de Setúbal,Homens,15,4681,-0.0058
1B0,Península de Setúbal,Homens,16,4499,-0.0056
1B0,Península de Setúbal,Homens,17,4449,-0.0055
1B0,Península de Setúbal,Homens,18,4453,-0.0055
1B0,Península de Setúbal,Homens,19,4316,-0.0053
1B0,Península de Setúbal,Homens,20,4658,-0.0058
1B0,Península de Setúbal,Homens,21,4637,-0.0057
1B0,Península de Setúbal,Homens,22,4404,-0.0055
1B0,Península de Setúbal,Homens,23,4337,-0.0054
1B0,Península de Setúbal,Homens,24,4270,-0.0053
1B0,Península de Setúbal,Homens,25,4132,-0.0051
1B0,Península de Setúbal,Homens,26,3950,-0.0049
1B0,Península de Setúbal,Homens,27,4223,-0.0052
1B0,Península de Setúbal,Homens,28,4097,-0.0051
1B0,Península de Setúbal,Homens,29,4294,-0.0053
1B0,Península de Setúbal,Homens,30,4370,-0.0054
1B0,Península de Setúbal,Homens,31,4312,-0.0053
1B0,Península de Setúbal,Homens,32,4379,-0.0054
1B0,Península de Setúbal,Homens,33,4244,-0.0053
1B0,Península de Setúbal,Homens,34,4476,-0.0055
1B0,Península de Setúbal,Homens,35,4434,-0.0055
1B0,Península de Setúbal,Homens,36,4676,-0.0058
1B0,Península de Setúbal,Homens,37,5090,-0.0063
1B0,Península de Setúbal,Homens,38,5294,-0.0066
1B0,Península de Setúbal,Homens,39,5391,-0.0067
1B0,Península de Setúbal,Homens,40,5489,-0.0068
1B0,Península de Setúbal,Homens,41,5720,-0.0071
1B0,Península de Setúbal,Homens,42,5866,-0.0073
1B0,Península de Setúbal,Homens,43,6387,-0.0079
1B0,Península de Setúbal,Homens,44,6670,-0.0083
1B0,Península de Setúbal,Homens,45,6771,-0.0084
1B0,Península de Setúbal,Homens,46,6565,-0.0081
1B0,Península de Setúbal,Homens,47,6142,-0.0076
1B0,Península de Setúbal,Homens,48,6036,-0.0075
1B0,Península de Setúbal,Homens,49,5813,-0.0072
1B0,Península de Setúbal,Homens,50,5580,-0.0069
1B0,Península de Setúbal,Homens,51,5275,-0.0065
1B0,Península de Setúbal,Homens,52,5078,-0.0063
1B0,Península de Setúbal,Homens,53,5014,-0.0062
1B0,Península de Setúbal,Homens,54,4989,-0.0062
1B0,Península de Setúbal,Homens,55,5026,-0.0062
1B0,Península de Setúbal,Homens,56,4823,-0.006
1B0,Península de Setúbal,Homens,57,4865,-0.006
1B0,Península de Setúbal,Homens,58,4702,-0.0058
1B0,Península de Setúbal,Homens,59,4501,-0.0056
1B0,Península de Setúbal,Homens,60,4530,-0.0056
1B0,Península de Setúbal,Homens,61,4567,-0.0057
1B0,Península de Setúbal,Homens,62,4517,-0.0056
1B0,Península de Setúbal,Homens,63,4584,-0.0057
1B0,Península de Setúbal,Homens,64,4453,-0.0055
1B0,Península de Setúbal,Homens,65,4513,-0.0056
1B0,Península de Setúbal,Homens,66,4255,-0.0053
1B0,Península de Setúbal,Homens,67,4246,-0.0053
1B0,Península de Setúbal,Homens,68,4385,-0.0054
